,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,15,2018/10/21 15:33,5334,乗客アプリ（目的地から）,3632,318,3,2,,2018/10/21 15:58,2018/10/21 16:09,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 15:53,2018/10/21 15:56,2018/10/21 16:03,2018/10/21 16:08,,2018/10/21 15:33,0:11:07,0:22:14,,05,25,,,,,
-,-,15,2018/10/21 15:38,5336,乗客アプリ（目的地から）,3292,743,10,3,,2018/10/21 15:50,2018/10/21 16:09,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 15:49,2018/10/21 15:49,2018/10/21 15:59,2018/10/21 16:09,,2018/10/21 15:38,0:19:48,0:59:24,,00,11,,,,,
-,-,15,2018/10/21 15:38,5337,乗客アプリ（目的地から）,2736,1017,2,1,,2018/10/21 15:53,2018/10/21 16:30,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.441441 139.648505,横浜中華街朱雀門,2018/10/21 16:01,2018/10/21 16:01,2018/10/21 16:15,2018/10/21 16:22,,2018/10/21 15:38,0:37:08,0:37:08,,00,14,,,,,
-,-,15,2018/10/21 15:42,5341,乗客アプリ（地図から）,3618,967,9,2,,2018/10/21 15:47,2018/10/21 15:56,35.441441 139.648505,横浜中華街朱雀門,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/21 15:46,2018/10/21 15:46,2018/10/21 15:59,2018/10/21 15:59,,2018/10/21 15:42,0:09:37,0:19:14,,00,05,,,,,
-,-,15,2018/10/21 15:43,5342,乗客アプリ（地図から）,3605,1001,4,1,,2018/10/21 16:10,2018/10/21 16:25,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 16:03,2018/10/21 16:04,2018/10/21 16:14,2018/10/21 16:20,,2018/10/21 15:43,0:14:25,0:14:25,,06,27,,,,,
-,-,15,2018/10/21 15:44,5344,乗客アプリ（地図から）,3636,736,8,2,,2018/10/21 15:51,2018/10/21 16:05,35.443704 139.651332,ホテルメルパルク横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/21 15:49,2018/10/21 15:49,2018/10/21 16:07,2018/10/21 16:07,,2018/10/21 15:44,0:14:00,0:28:00,,02,07,,,,,
-,-,15,2018/10/21 15:45,5345,乗客アプリ（地図から）,3316,320,10,2,,2018/10/21 15:49,2018/10/21 16:00,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/21 15:48,2018/10/21 15:48,2018/10/21 15:58,2018/10/21 15:58,,2018/10/21 15:45,0:10:30,0:21:00,,01,04,,,,,
-,-,15,2018/10/21 15:47,5347,乗客アプリ（目的地から）,3579,782,3,2,,2018/10/21 16:00,2018/10/21 16:10,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/21 15:59,2018/10/21 15:59,2018/10/21 16:12,2018/10/21 16:12,,2018/10/21 15:47,0:10:22,0:20:44,,01,13,,,,,
-,-,15,2018/10/21 15:50,5348,乗客アプリ（地図から）,3624,739,9,2,,2018/10/21 15:57,2018/10/21 16:13,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 16:01,2018/10/21 16:01,2018/10/21 16:20,2018/10/21 16:20,,2018/10/21 15:50,0:15:48,0:31:36,,00,07,,,,,
-,-,15,2018/10/21 15:57,5352,乗客アプリ（目的地から）,2296,775,2,2,,2018/10/21 16:02,2018/10/21 16:26,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 16:02,2018/10/21 16:02,2018/10/21 16:22,2018/10/21 16:22,,2018/10/21 15:57,0:24:05,0:48:10,,00,04,,,,,
★,☆,15,2018/10/21 14:55,5307,乗客アプリ（地図から）,1582,673,9,1,2018/10/21 15:34,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 15:27,,2018/10/21 15:44,,2018/10/21 15:25,2018/10/21 15:25,0:00:00,0:00:00,,00,08,,,,,
-,☆,15,2018/10/21 15:01,5313,乗客アプリ（目的地から）,3611,536,7,2,2018/10/21 15:01,,,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/21 15:31,,2018/10/21 15:42,,,2018/10/21 15:01,0:00:00,0:00:00,,00,30,,,,,
-,☆,15,2018/10/21 15:09,5318,乗客アプリ（地図から）,3611,866,7,2,2018/10/21 15:10,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/21 15:30,,2018/10/21 15:38,,,2018/10/21 15:09,0:00:00,0:00:00,,00,20,,,,,
-,☆,15,2018/10/21 15:14,5321,乗客アプリ（地図から）,2737,434,2,1,2018/10/21 15:15,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/10/21 15:43,,2018/10/21 15:51,,,2018/10/21 15:14,0:00:00,0:00:00,,00,28,,,,,
-,☆,15,2018/10/21 15:19,5324,乗客アプリ（地図から）,3575,892,8,2,2018/10/21 15:19,,,35.441002 139.650809,横浜元町ショッピングストリート,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/21 15:40,,2018/10/21 15:59,,,2018/10/21 15:19,0:00:00,0:00:00,,00,21,,,,,
★,☆,15,2018/10/21 15:28,5330,乗客アプリ（地図から）,2737,1272,8,1,2018/10/21 15:42,,,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/21 15:58,,2018/10/21 16:05,,2018/10/21 15:58,2018/10/21 15:58,0:00:00,0:00:00,,00,00,,,,,
-,☆,15,2018/10/21 15:34,5335,乗客アプリ（目的地から）,2296,685,10,2,2018/10/21 15:35,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 15:57,,2018/10/21 16:13,,,2018/10/21 15:34,0:00:00,0:00:00,,00,,,,,"※236,237,238行と同一人物と思われるため一番短いものを採用",
-,☆,15,2018/10/21 15:39,5338,乗客アプリ（目的地から）,2296,347,9,1,2018/10/21 15:40,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 16:03,,2018/10/21 16:17,,,2018/10/21 15:39,0:00:00,0:00:00,,00,,,,,"※235,237,238行と同一人物と思われるため一番短いものを採用",
-,☆,15,2018/10/21 15:41,5340,乗客アプリ（目的地から）,2296,371,10,1,2018/10/21 15:42,,,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 16:04,,2018/10/21 16:15,,,2018/10/21 15:41,0:00:00,0:00:00,,00,,,,,"※235,236,238行と同一人物と思われるため一番短いものを採用",
-,☆,15,2018/10/21 15:46,5346,乗客アプリ（地図から）,2296,403,5,1,2018/10/21 15:57,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 15:55,,2018/10/21 16:07,,,2018/10/21 15:46,0:00:00,0:00:00,,00,11,,,,"※235,236,237行と同一人物と思われるため一番短いものを採用",
-,☆,15,2018/10/21 15:54,5349,乗客アプリ（地図から）,1211,1028,5,2,2018/10/21 16:04,,,35.441002 139.650809,横浜元町ショッピングストリート,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/21 16:10,,2018/10/21 16:31,,,2018/10/21 15:54,0:00:00,0:00:00,,00,16,,,,,
-,☆,15,2018/10/21 15:55,5350,まちかど設置端末（店舗から）,0,518,7,2,2018/10/21 16:33,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/10/21 16:17,,2018/10/21 16:28,,,2018/10/21 15:55,0:00:00,0:00:00,,00,37,,,,,
★,-,16,2018/10/21 15:04,5315,乗客アプリ（地図から）,3604,1043,6,2,,2018/10/21 16:02,2018/10/21 16:08,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 16:06,2018/10/21 16:06,2018/10/21 16:18,2018/10/21 16:18,2018/10/21 16:04,2018/10/21 16:04,0:06:28,0:12:56,761,00,00,11,09,,,
★,-,16,2018/10/21 15:40,5339,乗客アプリ（地図から）,3615,572,2,3,,2018/10/21 16:16,2018/10/21 16:35,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/21 16:10,2018/10/21 16:11,2018/10/21 16:27,2018/10/21 16:28,2018/10/21 16:10,2018/10/21 16:10,0:19:32,0:58:36,,05,06,,,,,
★,-,16,2018/10/21 15:43,5343,乗客アプリ（地図から）,2737,791,4,1,,2018/10/21 16:21,2018/10/21 16:27,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/21 16:13,2018/10/21 16:13,2018/10/21 16:22,2018/10/21 16:22,2018/10/21 16:13,2018/10/21 16:13,0:06:34,0:06:34,,07,07,,,,,
-,-,16,2018/10/21 16:01,5353,まちかど設置端末（店舗から）,0,752,10,5,,2018/10/21 16:16,2018/10/21 16:27,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 16:15,2018/10/21 16:15,2018/10/21 16:30,2018/10/21 16:30,,2018/10/21 16:01,0:10:23,0:51:55,,01,15,,,,,
★,-,16,2018/10/21 16:04,5354,乗客アプリ（地図から）,3601,1264,2,2,,2018/10/21 16:44,2018/10/21 16:53,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/21 16:37,2018/10/21 16:44,2018/10/21 16:49,2018/10/21 16:57,2018/10/21 16:34,2018/10/21 16:34,0:08:59,0:17:58,,06,10,,,,,
-,-,16,2018/10/21 16:06,5356,まちかど設置端末（地図から）,0,1087,5,2,,2018/10/21 16:14,2018/10/21 16:24,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 16:16,2018/10/21 16:16,2018/10/21 16:35,2018/10/21 16:34,,2018/10/21 16:06,0:10:55,0:21:50,,00,07,,,,,
★,-,16,2018/10/21 16:10,5357,乗客アプリ（地図から）,3622,881,1,3,,2018/10/21 16:40,2018/10/21 16:55,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 16:40,2018/10/21 16:40,2018/10/21 16:52,2018/10/21 16:53,2018/10/21 16:40,2018/10/21 16:40,0:15:02,0:45:06,,00,00,,,,,
-,-,16,2018/10/21 16:10,5358,乗客アプリ（地図から）,2985,796,6,1,,2018/10/21 16:23,2018/10/21 16:44,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/21 16:19,2018/10/21 16:23,2018/10/21 16:35,2018/10/21 16:43,,2018/10/21 16:10,0:21:05,0:21:05,,03,13,,,,,
-,-,16,2018/10/21 16:11,5359,乗客アプリ（地図から）,3630,721,3,2,,2018/10/21 16:29,2018/10/21 16:35,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 16:23,2018/10/21 16:23,2018/10/21 16:30,2018/10/21 16:30,,2018/10/21 16:11,0:06:02,0:12:04,,06,18,,,,,
-,-,16,2018/10/21 16:11,5360,乗客アプリ（地図から）,3563,1082,3,3,,2018/10/21 16:39,2018/10/21 16:59,35.443704 139.651332,ホテルメルパルク横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 16:33,2018/10/21 16:33,2018/10/21 16:54,2018/10/21 16:54,,2018/10/21 16:11,0:20:42,1:02:06,,05,27,,,,,
-,-,16,2018/10/21 16:14,5361,まちかど設置端末（地図から）,0,424,5,4,,2018/10/21 16:26,2018/10/21 16:33,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 16:34,2018/10/21 16:34,2018/10/21 16:45,2018/10/21 16:45,,2018/10/21 16:14,0:07:00,0:28:00,,00,11,,,,,
-,-,16,2018/10/21 16:16,5363,まちかど設置端末（地図から）,0,352,6,1,,2018/10/21 16:24,2018/10/21 16:50,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/21 16:23,2018/10/21 16:25,2018/10/21 16:50,2018/10/21 16:49,,2018/10/21 16:16,0:26:08,0:26:08,,00,07,,,,,
-,-,16,2018/10/21 16:18,5366,乗客アプリ（目的地から）,3598,1064,6,2,,2018/10/21 16:24,2018/10/21 16:36,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/21 16:22,2018/10/21 16:24,2018/10/21 16:35,2018/10/21 16:37,,2018/10/21 16:18,0:12:13,0:24:26,,01,05,,,,,
★,-,16,2018/10/21 16:21,5367,乗客アプリ（地図から）,3516,1075,7,2,,2018/10/21 16:42,2018/10/21 17:02,35.452963 139.642093,横浜赤レンガ倉庫,35.443073 139.651914,横浜人形の家,2018/10/21 16:51,2018/10/21 16:51,2018/10/21 17:01,2018/10/21 17:01,2018/10/21 16:51,2018/10/21 16:51,0:19:26,0:38:52,,00,00,,,,,
-,-,16,2018/10/21 16:21,5368,乗客アプリ（目的地から）,3445,454,6,1,,2018/10/21 16:23,2018/10/21 16:50,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/21 16:23,2018/10/21 16:23,2018/10/21 16:48,2018/10/21 16:48,,2018/10/21 16:21,0:26:40,0:26:40,,00,02,,,,,
-,-,16,2018/10/21 16:22,5369,まちかど設置端末（店舗から）,0,1206,10,1,,2018/10/21 16:34,2018/10/21 16:42,35.448676 139.635696,横浜平和プラザホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 16:30,2018/10/21 16:30,2018/10/21 16:37,2018/10/21 16:37,,2018/10/21 16:22,0:07:59,0:07:59,,04,12,,,,,
-,-,16,2018/10/21 16:23,5370,まちかど設置端末（地図から）,0,870,4,2,,2018/10/21 16:45,2018/10/21 17:04,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 16:41,2018/10/21 16:41,2018/10/21 16:59,2018/10/21 17:09,,2018/10/21 16:23,0:19:37,0:39:14,,03,21,,,,,
-,-,16,2018/10/21 16:24,5372,乗客アプリ（地図から）,2105,1153,2,1,,2018/10/21 16:36,2018/10/21 17:08,35.441002 139.650809,横浜元町ショッピングストリート,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/21 16:35,2018/10/21 16:35,2018/10/21 17:04,2018/10/21 17:04,,2018/10/21 16:24,0:31:27,0:31:27,,00,11,,,,,
-,-,16,2018/10/21 16:25,5373,まちかど設置端末（地図から）,0,1113,5,2,,2018/10/21 16:47,2018/10/21 17:01,35.452963 139.642093,横浜赤レンガ倉庫,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/21 16:49,2018/10/21 16:49,2018/10/21 17:02,2018/10/21 17:04,,2018/10/21 16:25,0:13:37,0:27:14,,00,22,,,,,
-,-,16,2018/10/21 16:26,5375,まちかど設置端末（地図から）,0,502,4,3,,2018/10/21 16:51,2018/10/21 17:04,35.443704 139.651332,ホテルメルパルク横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 16:49,2018/10/21 16:49,2018/10/21 17:11,2018/10/21 17:11,,2018/10/21 16:26,0:12:57,0:38:51,,02,25,,,,,
-,-,16,2018/10/21 16:26,5376,乗客アプリ（地図から）,1956,515,6,2,,2018/10/21 16:51,2018/10/21 17:04,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.448676 139.635696,横浜平和プラザホテル,2018/10/21 16:48,2018/10/21 16:48,2018/10/21 17:00,2018/10/21 17:08,,2018/10/21 16:26,0:13:50,0:27:40,,02,24,,,,,
-,-,16,2018/10/21 16:31,5378,まちかど設置端末（地図から）,0,377,8,3,,2018/10/21 16:40,2018/10/21 16:53,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 16:39,2018/10/21 16:39,2018/10/21 16:49,2018/10/21 16:52,,2018/10/21 16:31,0:12:53,0:38:39,,01,09,,,,,
-,-,16,2018/10/21 16:38,5380,乗客アプリ（目的地から）,3643,849,8,2,,2018/10/21 16:41,2018/10/21 16:53,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 16:41,2018/10/21 16:41,2018/10/21 16:50,2018/10/21 16:50,,2018/10/21 16:38,0:12:31,0:25:02,,00,02,,,,,
-,-,16,2018/10/21 16:40,5381,まちかど設置端末（店舗から）,0,570,1,1,,2018/10/21 16:48,2018/10/21 17:05,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/21 16:46,2018/10/21 16:46,2018/10/21 17:03,2018/10/21 17:03,,2018/10/21 16:40,0:17:24,0:17:24,,01,07,,,,,
-,-,16,2018/10/21 16:41,5383,乗客アプリ（地図から）,1666,1102,3,1,,2018/10/21 16:42,2018/10/21 16:52,35.445857 139.647636,ホテルモントレ横浜,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 16:46,2018/10/21 16:46,2018/10/21 16:59,2018/10/21 16:59,,2018/10/21 16:41,0:09:49,0:09:49,,00,00,,,,,
-,-,16,2018/10/21 16:46,5387,まちかど設置端末（店舗から）,0,592,5,1,,2018/10/21 16:50,2018/10/21 17:05,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.454389 139.630904,横浜ランドマークタワー,2018/10/21 16:51,2018/10/21 16:51,2018/10/21 17:07,2018/10/21 17:07,,2018/10/21 16:46,0:14:32,0:14:32,,00,04,,,,,
-,-,16,2018/10/21 16:48,5388,乗客アプリ（地図から）,2129,882,8,1,,2018/10/21 16:58,2018/10/21 17:06,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/21 16:57,2018/10/21 16:57,2018/10/21 17:04,2018/10/21 17:04,,2018/10/21 16:48,0:07:37,0:07:37,,01,10,,,,,
-,-,16,2018/10/21 16:50,5389,まちかど設置端末（店舗から）,0,684,9,2,,2018/10/21 16:56,2018/10/21 17:01,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/21 16:57,2018/10/21 16:57,2018/10/21 17:04,2018/10/21 17:04,,2018/10/21 16:50,0:04:47,0:09:34,,00,05,,,,,
-,-,16,2018/10/21 16:52,5390,まちかど設置端末（地図から）,0,1276,6,1,,2018/10/21 16:57,2018/10/21 17:09,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 16:59,2018/10/21 16:59,2018/10/21 17:12,2018/10/21 17:12,,2018/10/21 16:52,0:12:30,0:12:30,,00,04,,,,,
★,☆,16,2018/10/21 15:56,5351,乗客アプリ（目的地から）,3516,1030,1,2,2018/10/21 15:57,,,35.452963 139.642093,横浜赤レンガ倉庫,35.443073 139.651914,横浜人形の家,2018/10/21 16:26,,2018/10/21 16:37,,2018/10/21 16:26,2018/10/21 16:26,0:00:00,0:00:00,,00,00,,,,,
-,☆,16,2018/10/21 16:05,5355,乗客アプリ（地図から）,1211,617,5,2,2018/10/21 16:06,,,35.441002 139.650809,横浜元町ショッピングストリート,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/21 16:19,,2018/10/21 16:33,,,2018/10/21 16:05,0:00:00,0:00:00,,00,13,,,,,
-,☆,16,2018/10/21 16:15,5362,乗客アプリ（目的地から）,3598,1125,6,2,2018/10/21 16:16,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.445857 139.647636,ホテルモントレ横浜,2018/10/21 16:22,,2018/10/21 16:28,,,2018/10/21 16:15,0:00:00,0:00:00,,00,07,,,,,
-,☆,16,2018/10/21 16:17,5364,乗客アプリ（地図から）,1666,366,10,1,2018/10/21 16:18,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.445857 139.647636,ホテルモントレ横浜,2018/10/21 16:27,,2018/10/21 16:37,,,2018/10/21 16:17,0:00:00,0:00:00,,00,09,,,,,
-,☆,16,2018/10/21 16:24,5371,乗客アプリ（目的地から）,2511,946,9,1,2018/10/21 16:24,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/21 16:47,,2018/10/21 17:03,,,2018/10/21 16:24,0:00:00,0:00:00,,00,23,,,,,
-,☆,16,2018/10/21 16:25,5374,まちかど設置端末（地図から）,0,900,9,2,2018/10/21 16:28,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441441 139.648505,横浜中華街朱雀門,2018/10/21 16:46,,2018/10/21 17:04,,,2018/10/21 16:25,0:00:00,0:00:00,,00,20,,,,,
-,☆,16,2018/10/21 16:40,5382,乗客アプリ（地図から）,1666,975,3,1,2018/10/21 16:41,,,35.445857 139.647636,ホテルモントレ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 16:45,,2018/10/21 17:02,,,2018/10/21 16:40,0:00:00,0:00:00,,00,04,,,,,
★,☆,16,2018/10/21 16:46,5386,まちかど設置端末（店舗から）,0,656,7,1,2018/10/21 16:54,,,35.447541 139.644914,シルク博物館,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/21 16:48,,2018/10/21 16:53,,2018/10/21 16:16,2018/10/21 16:16,0:00:00,0:00:00,,00,38,,,,,
★,-,17,2018/10/21 16:18,5365,乗客アプリ（地図から）,2554,1231,10,1,,2018/10/21 17:18,2018/10/21 17:25,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 17:18,2018/10/21 17:18,2018/10/21 17:28,2018/10/21 17:28,2018/10/21 17:18,2018/10/21 17:18,0:07:04,0:07:04,494,00,00,04,05,,,
★,-,17,2018/10/21 16:31,5377,乗客アプリ（目的地から）,3618,528,6,2,,2018/10/21 16:58,2018/10/21 17:09,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 17:01,2018/10/21 17:01,2018/10/21 17:13,2018/10/21 17:13,2018/10/21 17:01,2018/10/21 17:01,0:11:24,0:22:48,,00,00,,,,,
★,-,17,2018/10/21 16:37,5379,まちかど設置端末（店舗から）,0,758,6,5,,2018/10/21 17:34,2018/10/21 17:44,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 17:35,2018/10/21 17:35,2018/10/21 17:49,2018/10/21 17:49,2018/10/21 17:35,2018/10/21 17:35,0:10:37,0:53:05,,00,00,,,,,
★,-,17,2018/10/21 16:45,5384,まちかど設置端末（店舗から）,0,460,2,5,,2018/10/21 17:14,2018/10/21 17:27,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 17:14,2018/10/21 17:14,2018/10/21 17:28,2018/10/21 17:36,2018/10/21 17:14,2018/10/21 17:14,0:13:12,1:06:00,,00,00,,,,,
★,-,17,2018/10/21 16:46,5385,乗客アプリ（簡単予約）,3229,533,2,1,,2018/10/21 17:14,2018/10/21 17:19,35.450681 139.632446,横浜桜木町ワシントンホテル,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 17:17,2018/10/21 17:17,2018/10/21 17:23,2018/10/21 17:23,2018/10/21 17:15,2018/10/21 17:15,0:05:12,0:05:12,,00,00,,,,,
-,-,17,2018/10/21 17:00,5391,まちかど設置端末（店舗から）,0,1125,1,1,,2018/10/21 17:07,2018/10/21 17:22,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 17:05,2018/10/21 17:05,2018/10/21 17:18,2018/10/21 17:18,,2018/10/21 17:00,0:15:33,0:15:33,,02,06,,,,,
-,-,17,2018/10/21 17:02,5392,まちかど設置端末（店舗から）,0,655,5,3,,2018/10/21 17:11,2018/10/21 17:21,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 17:06,2018/10/21 17:06,2018/10/21 17:18,2018/10/21 17:18,,2018/10/21 17:02,0:09:31,0:28:33,,04,09,,,,,
-,-,17,2018/10/21 17:06,5393,まちかど設置端末（店舗から）,0,1261,3,3,,2018/10/21 17:11,2018/10/21 17:20,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 17:08,2018/10/21 17:08,2018/10/21 17:21,2018/10/21 17:21,,2018/10/21 17:06,0:09:00,0:27:00,,02,05,,,,,
-,-,17,2018/10/21 17:08,5394,まちかど設置端末（地図から）,0,409,4,2,,2018/10/21 17:14,2018/10/21 17:23,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 17:14,2018/10/21 17:15,2018/10/21 17:24,2018/10/21 17:28,,2018/10/21 17:08,0:08:24,0:16:48,,00,05,,,,,
-,-,17,2018/10/21 17:13,5395,まちかど設置端末（店舗から）,0,747,4,1,,2018/10/21 17:20,2018/10/21 17:30,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/10/21 17:22,2018/10/21 17:22,2018/10/21 17:40,2018/10/21 17:41,,2018/10/21 17:13,0:10:03,0:10:03,,00,07,,,,,
-,-,17,2018/10/21 17:13,5396,乗客アプリ（地図から）,3445,660,7,1,,2018/10/21 17:19,2018/10/21 17:30,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/21 17:19,2018/10/21 17:19,2018/10/21 17:27,2018/10/21 17:27,,2018/10/21 17:13,0:10:39,0:10:39,,00,06,,,,,
-,-,17,2018/10/21 17:18,5397,乗客アプリ（簡単予約）,2138,610,4,3,,2018/10/21 17:23,2018/10/21 17:44,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/21 17:28,2018/10/21 17:28,2018/10/21 17:54,2018/10/21 17:54,,2018/10/21 17:18,0:21:15,1:03:45,,00,04,,,,,
