,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,計算用ダミー,
-,-,17,2018/10/25 17:52,6480,乗客アプリ（地図から）,3866,726,10,2,,2018/10/25 18:08,2018/10/25 18:32,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/25 18:11,2018/10/25 18:11,2018/10/25 18:27,2018/10/25 18:27,,2018/10/25 17:52,0:23:22,0:46:44,,00,16,,,,,
-,-,17,2018/10/25 17:57,6481,乗客アプリ（地図から）,2424,1081,5,1,,2018/10/25 17:58,2018/10/25 18:10,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/25 17:58,2018/10/25 17:58,2018/10/25 18:12,2018/10/25 18:12,,2018/10/25 17:57,0:11:34,0:11:34,,00,01,,,,,
★,☆,17,2018/10/25 16:20,6422,乗客アプリ（地図から）,4001,909,9,4,2018/10/25 16:20,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 17:20,,2018/10/25 17:29,,2018/10/25 17:20,2018/10/25 17:20,0:00:00,0:00:00,,00,00,,,,,
★,☆,17,2018/10/25 16:20,6423,乗客アプリ（地図から）,3993,366,9,1,2018/10/25 16:20,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/25 17:20,,2018/10/25 17:37,,2018/10/25 17:20,2018/10/25 17:20,0:00:00,0:00:00,,00,00,,,,,
★,☆,17,2018/10/25 16:28,6429,乗客アプリ（地図から）,4001,1197,4,1,2018/10/25 16:29,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 17:28,,2018/10/25 17:35,,2018/10/25 17:28,2018/10/25 17:28,0:00:00,0:00:00,,00,00,,,,,
-,☆,17,2018/10/25 17:00,6447,乗客アプリ（目的地から）,1390,1248,7,1,2018/10/25 17:00,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/25 17:04,,2018/10/25 17:12,,,2018/10/25 17:00,0:00:00,0:00:00,,00,04,,,,,"※187,188,218行と同一人物と思われるため一番短い待ち時間を採用"
-,☆,17,2018/10/25 17:03,6449,乗客アプリ（目的地から）,1390,611,1,1,2018/10/25 17:03,,,35.441002 139.650809,横浜元町ショッピングストリート,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/25 17:14,,2018/10/25 17:28,,,2018/10/25 17:03,0:00:00,0:00:00,,00,,,,,,"※187,188,217行と同一人物と思われるため一番短い待ち時間を採用"
-,☆,17,2018/10/25 17:03,6450,まちかど設置端末（店舗から）,0,824,9,1,2018/10/25 17:05,,,35.447541 139.644914,シルク博物館,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/25 17:07,,2018/10/25 17:15,,,2018/10/25 17:03,0:00:00,0:00:00,,00,04,,,,,
-,☆,17,2018/10/25 17:11,6455,乗客アプリ（地図から）,2051,713,10,1,2018/10/25 17:12,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/25 17:13,,2018/10/25 17:32,,,2018/10/25 17:11,0:00:00,0:00:00,,00,02,,,,,
-,☆,17,2018/10/25 17:25,6466,乗客アプリ（地図から）,3973,632,4,1,2018/10/25 17:25,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/25 17:36,,2018/10/25 17:45,,,2018/10/25 17:25,0:00:00,0:00:00,,00,10,,,,,
-,☆,17,2018/10/25 17:49,6478,乗客アプリ（地図から）,2424,876,3,1,2018/10/25 17:49,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/25 17:50,,2018/10/25 17:56,,,2018/10/25 17:49,0:00:00,0:00:00,,00,01,,,,,
-,-,18,2018/10/25 18:02,6482,乗客アプリ（簡単予約）,4003,1074,1,1,,2018/10/25 18:07,2018/10/25 18:20,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/10/25 18:06,2018/10/25 18:08,2018/10/25 18:19,2018/10/25 18:22,,2018/10/25 18:02,0:13:12,0:13:12,426,00,05,06,05,,,
-,-,18,2018/10/25 18:05,6483,乗客アプリ（地図から）,2291,951,7,1,,2018/10/25 18:10,2018/10/25 18:27,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/25 18:08,2018/10/25 18:09,2018/10/25 18:23,2018/10/25 18:31,,2018/10/25 18:05,0:17:34,0:17:34,,01,04,,,,,
-,-,18,2018/10/25 18:06,6484,まちかど設置端末（店舗から）,0,369,1,1,,2018/10/25 18:11,2018/10/25 18:27,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 18:13,2018/10/25 18:13,2018/10/25 18:28,2018/10/25 18:28,,2018/10/25 18:06,0:15:49,0:15:49,,00,05,,,,,
-,-,18,2018/10/25 18:06,6485,まちかど設置端末（店舗から）,0,1211,8,2,,2018/10/25 18:11,2018/10/25 18:18,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/25 18:14,2018/10/25 18:14,2018/10/25 18:25,2018/10/25 18:25,,2018/10/25 18:06,0:06:37,0:13:14,,00,05,,,,,
-,-,18,2018/10/25 18:08,6486,乗客アプリ（地図から）,1059,698,7,1,,2018/10/25 18:10,2018/10/25 18:15,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/25 18:10,2018/10/25 18:10,2018/10/25 18:16,2018/10/25 18:16,,2018/10/25 18:08,0:04:58,0:04:58,,00,01,,,,,
-,-,18,2018/10/25 18:14,6487,乗客アプリ（地図から）,1540,1039,8,4,,2018/10/25 18:25,2018/10/25 18:34,35.453715 139.638133,横浜ワールドポーターズ,35.443908 139.635249,イセザキ・モール,2018/10/25 18:20,2018/10/25 18:20,2018/10/25 18:43,2018/10/25 18:43,,2018/10/25 18:14,0:09:04,0:36:16,,05,11,,,,,
-,-,18,2018/10/25 18:14,6488,乗客アプリ（地図から）,2321,1195,10,1,,2018/10/25 18:18,2018/10/25 18:32,35.450681 139.632446,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/25 18:19,2018/10/25 18:19,2018/10/25 18:31,2018/10/25 18:34,,2018/10/25 18:14,0:13:32,0:13:32,,00,03,,,,,
-,-,18,2018/10/25 18:15,6489,乗客アプリ（目的地から）,1291,867,7,1,,2018/10/25 18:20,2018/10/25 18:33,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 18:23,2018/10/25 18:23,2018/10/25 18:41,2018/10/25 18:41,,2018/10/25 18:15,0:12:53,0:12:53,,00,05,,,,,
-,-,18,2018/10/25 18:16,6490,まちかど設置端末（店舗から）,0,1132,6,1,,2018/10/25 18:26,2018/10/25 18:37,35.447541 139.644914,シルク博物館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 18:28,2018/10/25 18:28,2018/10/25 18:36,2018/10/25 18:36,,2018/10/25 18:16,0:11:51,0:11:51,,00,09,,,,,
-,-,18,2018/10/25 18:17,6491,乗客アプリ（地図から）,3238,1148,9,1,,2018/10/25 18:28,2018/10/25 18:34,35.454389 139.630904,横浜ランドマークタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/25 18:20,2018/10/25 18:22,2018/10/25 18:32,2018/10/25 18:34,,2018/10/25 18:17,0:06:38,0:06:38,,07,11,,,,,
-,-,18,2018/10/25 18:18,6492,乗客アプリ（目的地から）,1457,1031,10,2,,2018/10/25 18:26,2018/10/25 18:42,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443659 139.650847,横浜マリンタワー,2018/10/25 18:27,2018/10/25 18:27,2018/10/25 18:51,2018/10/25 18:51,,2018/10/25 18:18,0:15:45,0:31:30,,00,07,,,,,
-,-,18,2018/10/25 18:18,6493,乗客アプリ（地図から）,2424,471,9,1,,2018/10/25 18:34,2018/10/25 18:40,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/25 18:34,2018/10/25 18:34,2018/10/25 18:41,2018/10/25 18:41,,2018/10/25 18:18,0:06:07,0:06:07,,00,15,,,,,
-,-,18,2018/10/25 18:20,6494,乗客アプリ（目的地から）,3931,523,1,2,,2018/10/25 18:30,2018/10/25 18:43,35.448676 139.635696,横浜平和プラザホテル,35.443659 139.650847,横浜マリンタワー,2018/10/25 18:30,2018/10/25 18:30,2018/10/25 18:41,2018/10/25 18:47,,2018/10/25 18:20,0:13:15,0:26:30,,00,10,,,,,
★,-,18,2018/10/25 18:22,6495,乗客アプリ（目的地から）,3372,567,2,2,,2018/10/25 18:40,2018/10/25 19:10,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/25 18:52,2018/10/25 18:52,2018/10/25 19:10,2018/10/25 19:16,2018/10/25 18:52,2018/10/25 18:52,0:30:15,1:00:30,,00,00,,,,,
-,-,18,2018/10/25 18:27,6497,まちかど設置端末（店舗から）,0,789,6,2,,2018/10/25 18:33,2018/10/25 18:38,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 18:32,2018/10/25 18:32,2018/10/25 18:41,2018/10/25 18:41,,2018/10/25 18:27,0:04:56,0:09:52,,00,06,,,,,
-,-,18,2018/10/25 18:28,6498,乗客アプリ（地図から）,3445,1223,1,1,,2018/10/25 18:37,2018/10/25 18:41,35.450447 139.635947,みなとみらい線　馬車道駅,35.447541 139.644914,シルク博物館,2018/10/25 18:36,2018/10/25 18:36,2018/10/25 18:42,2018/10/25 18:42,,2018/10/25 18:28,0:03:24,0:03:24,,01,09,,,,,
-,-,18,2018/10/25 18:29,6499,まちかど設置端末（地図から）,0,701,7,1,,2018/10/25 18:36,2018/10/25 18:50,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/25 18:36,2018/10/25 18:36,2018/10/25 18:43,2018/10/25 18:51,,2018/10/25 18:29,0:14:29,0:14:29,,00,06,,,,,
-,-,18,2018/10/25 18:31,6501,乗客アプリ（目的地から）,4007,1211,8,1,,2018/10/25 18:44,2018/10/25 18:51,35.450681 139.632446,横浜桜木町ワシントンホテル,35.445857 139.647636,ホテルモントレ横浜,2018/10/25 18:42,2018/10/25 18:42,2018/10/25 18:52,2018/10/25 18:53,,2018/10/25 18:31,0:06:10,0:06:10,,02,13,,,,,
-,-,18,2018/10/25 18:34,6503,乗客アプリ（地図から）,2878,474,3,1,,2018/10/25 18:43,2018/10/25 18:49,35.456605 139.635327,横浜ベイホテル東急,35.445857 139.647636,ホテルモントレ横浜,2018/10/25 18:44,2018/10/25 18:44,2018/10/25 18:54,2018/10/25 18:54,,2018/10/25 18:34,0:06:45,0:06:45,,00,08,,,,,
-,-,18,2018/10/25 18:35,6504,乗客アプリ（地図から）,4000,864,8,2,,2018/10/25 18:39,2018/10/25 18:53,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443659 139.650847,横浜マリンタワー,2018/10/25 18:43,2018/10/25 18:43,2018/10/25 18:56,2018/10/25 18:56,,2018/10/25 18:35,0:13:48,0:27:36,,00,04,,,,,
-,-,18,2018/10/25 18:35,6505,乗客アプリ（地図から）,3920,848,7,1,,2018/10/25 18:42,2018/10/25 18:56,35.450447 139.635947,みなとみらい線　馬車道駅,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/25 18:41,2018/10/25 18:41,2018/10/25 18:56,2018/10/25 18:56,,2018/10/25 18:35,0:13:56,0:13:56,,00,06,,,,,
-,-,18,2018/10/25 18:42,6506,まちかど設置端末（地図から）,0,973,2,1,,2018/10/25 18:51,2018/10/25 19:01,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 18:51,2018/10/25 18:51,2018/10/25 19:00,2018/10/25 19:02,,2018/10/25 18:42,0:10:25,0:10:25,,00,08,,,,,
-,-,18,2018/10/25 18:48,6507,まちかど設置端末（店舗から）,0,1260,2,1,,2018/10/25 18:52,2018/10/25 19:01,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 18:53,2018/10/25 18:53,2018/10/25 19:02,2018/10/25 19:02,,2018/10/25 18:48,0:08:39,0:08:39,,00,04,,,,,
-,-,18,2018/10/25 18:50,6508,乗客アプリ（地図から）,1703,1257,10,1,,2018/10/25 18:56,2018/10/25 19:04,35.454389 139.630904,横浜ランドマークタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/25 18:54,2018/10/25 18:54,2018/10/25 19:00,2018/10/25 19:02,,2018/10/25 18:50,0:07:37,0:07:37,,01,05,,,,,
-,-,18,2018/10/25 18:56,6509,乗客アプリ（地図から）,3338,740,4,2,,2018/10/25 18:59,2018/10/25 19:07,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.448676 139.635696,横浜平和プラザホテル,2018/10/25 18:58,2018/10/25 18:59,2018/10/25 19:07,2018/10/25 19:12,,2018/10/25 18:56,0:08:00,0:16:00,,01,02,,,,,
-,-,18,2018/10/25 18:57,6510,乗客アプリ（地図から）,3713,328,4,1,,2018/10/25 19:01,2018/10/25 19:14,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.443908 139.635249,イセザキ・モール,2018/10/25 19:02,2018/10/25 19:02,2018/10/25 19:16,2018/10/25 19:16,,2018/10/25 18:57,0:12:26,0:12:26,,00,04,,,,,
★,-,18,2018/10/25 18:57,6511,乗客アプリ（目的地から）,3900,1072,10,1,,2018/10/25 19:26,2018/10/25 19:39,35.454389 139.630904,横浜ランドマークタワー,35.441441 139.648505,横浜中華街朱雀門,2018/10/25 19:27,2018/10/25 19:27,2018/10/25 19:39,2018/10/25 19:41,2018/10/25 19:27,2018/10/25 19:27,0:13:17,0:13:17,,00,00,,,,,
-,-,18,2018/10/25 18:59,6512,乗客アプリ（目的地から）,3441,504,9,1,,2018/10/25 19:02,2018/10/25 19:08,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 19:02,2018/10/25 19:02,2018/10/25 19:08,2018/10/25 19:08,,2018/10/25 18:59,0:05:21,0:05:21,,00,03,,,,,
★,☆,18,2018/10/25 17:15,6459,乗客アプリ（地図から）,4001,804,9,1,2018/10/25 18:23,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 18:15,,2018/10/25 18:21,,2018/10/25 18:15,2018/10/25 18:15,0:00:00,0:00:00,,00,07,,,,,
★,☆,18,2018/10/25 17:16,6461,乗客アプリ（地図から）,4003,592,9,1,2018/10/25 18:00,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/10/25 18:20,,2018/10/25 18:36,,2018/10/25 18:16,2018/10/25 18:16,0:00:00,0:00:00,,00,04,,,,,
★,☆,18,2018/10/25 17:21,6464,乗客アプリ（目的地から）,4007,627,7,1,2018/10/25 17:23,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.445857 139.647636,ホテルモントレ横浜,2018/10/25 18:21,,2018/10/25 18:36,,2018/10/25 18:21,2018/10/25 18:21,0:00:00,0:00:00,,00,00,,,,,※254行と同一人物と思われるため一番短いものを採用
★,☆,18,2018/10/25 17:24,6465,乗客アプリ（目的地から）,4007,981,9,1,2018/10/25 18:15,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.445857 139.647636,ホテルモントレ横浜,2018/10/25 18:28,,2018/10/25 18:46,,2018/10/25 18:24,2018/10/25 18:24,0:00:00,0:00:00,,00,,,,,,※253行と同一人物と思われるため一番短いものを採用
-,☆,18,2018/10/25 18:26,6496,乗客アプリ（地図から）,3445,340,8,1,2018/10/25 18:27,,,35.450447 139.635947,みなとみらい線　馬車道駅,35.447541 139.644914,シルク博物館,2018/10/25 18:35,,2018/10/25 18:50,,,2018/10/25 18:26,0:00:00,0:00:00,,00,08,,,,,
-,☆,18,2018/10/25 18:30,6500,乗客アプリ（地図から）,3920,644,2,1,2018/10/25 18:30,,,35.450447 139.635947,みなとみらい線　馬車道駅,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/25 18:40,,2018/10/25 18:58,,,2018/10/25 18:30,0:00:00,0:00:00,,00,10,,,,,※257行と同一人物と思われるため一番短いものを採用
-,☆,18,2018/10/25 18:32,6502,乗客アプリ（地図から）,3920,1196,7,1,2018/10/25 18:32,,,35.450447 139.635947,みなとみらい線　馬車道駅,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/25 18:43,,2018/10/25 18:59,,,2018/10/25 18:32,0:00:00,0:00:00,,00,,,,,,※256行と同一人物と思われるため一番短いものを採用
-,-,19,2018/10/25 19:02,6513,乗客アプリ（地図から）,3866,808,5,2,,2018/10/25 19:09,2018/10/25 19:17,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.445857 139.647636,ホテルモントレ横浜,2018/10/25 19:10,2018/10/25 19:10,2018/10/25 19:25,2018/10/25 19:25,,2018/10/25 19:02,0:08:27,0:16:54,380,00,07,05,04,,,
-,-,19,2018/10/25 19:05,6514,まちかど設置端末（店舗から）,0,1258,10,1,,2018/10/25 19:10,2018/10/25 19:31,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 19:11,2018/10/25 19:11,2018/10/25 19:30,2018/10/25 19:30,,2018/10/25 19:05,0:20:40,0:20:40,,00,05,,,,,
-,-,19,2018/10/25 19:17,6515,まちかど設置端末（地図から）,0,608,1,1,,2018/10/25 19:21,2018/10/25 19:32,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/25 19:18,2018/10/25 19:18,2018/10/25 19:28,2018/10/25 19:28,,2018/10/25 19:17,0:11:37,0:11:37,,02,04,,,,,
-,-,19,2018/10/25 19:17,6516,まちかど設置端末（店舗から）,0,522,5,3,,2018/10/25 19:22,2018/10/25 19:28,35.441002 139.650809,横浜元町ショッピングストリート,35.443908 139.635249,イセザキ・モール,2018/10/25 19:23,2018/10/25 19:23,2018/10/25 19:35,2018/10/25 19:35,,2018/10/25 19:17,0:06:15,0:18:45,,00,05,,,,,
-,-,19,2018/10/25 19:18,6517,乗客アプリ（地図から）,1431,738,2,1,,2018/10/25 19:20,2018/10/25 19:27,35.448801 139.636702,ホテルルートイン横浜馬車道,35.447546 139.64358,横浜開港資料館,2018/10/25 19:20,2018/10/25 19:20,2018/10/25 19:25,2018/10/25 19:25,,2018/10/25 19:18,0:06:31,0:06:31,,00,02,,,,,
★,-,19,2018/10/25 19:18,6518,乗客アプリ（目的地から）,4019,452,6,3,,2018/10/25 20:16,2018/10/25 20:27,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 20:18,2018/10/25 20:18,2018/10/25 20:30,2018/10/25 20:39,2018/10/25 20:18,2018/10/25 20:18,0:11:32,0:34:36,,00,00,,,,,
-,-,19,2018/10/25 19:22,6519,まちかど設置端末（店舗から）,0,925,1,1,,2018/10/25 19:24,2018/10/25 19:29,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/25 19:25,2018/10/25 19:25,2018/10/25 19:32,2018/10/25 19:32,,2018/10/25 19:22,0:04:51,0:04:51,,00,02,,,,,
-,-,19,2018/10/25 19:23,6520,乗客アプリ（目的地から）,3930,855,4,1,,2018/10/25 19:32,2018/10/25 19:38,35.456605 139.635327,横浜ベイホテル東急,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/25 19:31,2018/10/25 19:31,2018/10/25 19:41,2018/10/25 19:41,,2018/10/25 19:23,0:06:37,0:06:37,,01,09,,,,,
★,-,19,2018/10/25 19:24,6521,乗客アプリ（地図から）,4013,1125,1,3,,2018/10/25 19:56,2018/10/25 20:02,35.450681 139.632446,横浜桜木町ワシントンホテル,35.445783 139.642958,横浜情報文化センター,2018/10/25 19:54,2018/10/25 20:03,2018/10/25 20:03,2018/10/25 20:13,2018/10/25 19:54,2018/10/25 19:54,0:05:18,0:15:54,,02,02,,,,,
-,-,19,2018/10/25 19:27,6522,乗客アプリ（地図から）,2424,599,2,1,,2018/10/25 19:31,2018/10/25 20:05,35.443659 139.650847,横浜マリンタワー,35.456605 139.635327,横浜ベイホテル東急,2018/10/25 19:32,2018/10/25 19:32,2018/10/25 19:48,2018/10/25 19:48,,2018/10/25 19:27,0:33:53,0:33:53,,00,04,,,,,
★,-,19,2018/10/25 19:28,6523,まちかど設置端末（地図から）,0,383,1,1,,2018/10/25 19:50,2018/10/25 20:06,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/25 19:57,2018/10/25 19:57,2018/10/25 20:17,2018/10/25 20:17,2018/10/25 19:57,2018/10/25 19:57,0:16:05,0:16:05,,00,00,,,,,
★,-,19,2018/10/25 19:30,6525,乗客アプリ（地図から）,1333,987,10,1,,2018/10/25 20:30,2018/10/25 20:47,35.441441 139.648505,横浜中華街朱雀門,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/25 20:30,2018/10/25 20:31,2018/10/25 20:48,2018/10/25 20:55,2018/10/25 20:30,2018/10/25 20:30,0:17:07,0:17:07,,00,00,,,,,
-,-,19,2018/10/25 19:33,6527,乗客アプリ（地図から）,2512,1022,2,1,,2018/10/25 19:44,2018/10/25 19:49,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 19:44,2018/10/25 19:44,2018/10/25 19:52,2018/10/25 19:52,,2018/10/25 19:33,0:05:26,0:05:26,,00,10,,,,,
-,-,19,2018/10/25 19:34,6528,乗客アプリ（目的地から）,1358,846,2,2,,2018/10/25 19:40,2018/10/25 19:49,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 19:41,2018/10/25 19:41,2018/10/25 19:53,2018/10/25 19:53,,2018/10/25 19:34,0:09:07,0:18:14,,00,06,,,,,
-,-,19,2018/10/25 19:37,6529,まちかど設置端末（店舗から）,0,818,4,4,,2018/10/25 19:43,2018/10/25 19:55,35.443704 139.651332,ホテルメルパルク横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/25 19:46,2018/10/25 19:46,2018/10/25 20:00,2018/10/25 20:00,,2018/10/25 19:37,0:11:26,0:45:44,,00,06,,,,,
-,-,19,2018/10/25 19:38,6530,まちかど設置端末（店舗から）,0,526,6,3,,2018/10/25 19:49,2018/10/25 19:56,35.443704 139.651332,ホテルメルパルク横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/25 19:48,2018/10/25 19:48,2018/10/25 20:01,2018/10/25 20:01,,2018/10/25 19:38,0:06:48,0:20:24,,00,11,,,,,
-,-,19,2018/10/25 19:43,6531,乗客アプリ（目的地から）,3930,318,5,1,,2018/10/25 19:48,2018/10/25 20:08,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/25 19:52,2018/10/25 19:52,2018/10/25 20:14,2018/10/25 20:14,,2018/10/25 19:43,0:20:07,0:20:07,,00,05,,,,,
-,-,19,2018/10/25 19:45,6532,まちかど設置端末（店舗から）,0,1241,4,1,,2018/10/25 19:52,2018/10/25 20:01,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/25 19:54,2018/10/25 19:54,2018/10/25 20:05,2018/10/25 20:05,,2018/10/25 19:45,0:08:38,0:08:38,,00,06,,,,,
-,-,19,2018/10/25 19:48,6535,乗客アプリ（目的地から）,2636,516,3,1,,2018/10/25 19:52,2018/10/25 20:00,35.456605 139.635327,横浜ベイホテル東急,35.443908 139.635249,イセザキ・モール,2018/10/25 19:57,2018/10/25 19:57,2018/10/25 20:09,2018/10/25 20:09,,2018/10/25 19:48,0:08:15,0:08:15,,00,04,,,,,
-,-,19,2018/10/25 19:49,6537,乗客アプリ（地図から）,4000,466,5,2,,2018/10/25 19:54,2018/10/25 20:09,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.456605 139.635327,横浜ベイホテル東急,2018/10/25 19:54,2018/10/25 19:54,2018/10/25 20:17,2018/10/25 20:17,,2018/10/25 19:49,0:14:58,0:29:56,,00,04,,,,,
-,-,19,2018/10/25 19:52,6538,乗客アプリ（目的地から）,4021,878,8,1,,2018/10/25 19:56,2018/10/25 20:00,35.445857 139.647636,ホテルモントレ横浜,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/25 19:55,2018/10/25 19:55,2018/10/25 20:03,2018/10/25 20:03,,2018/10/25 19:52,0:04:34,0:04:34,,00,03,,,,,
-,-,19,2018/10/25 19:58,6539,乗客アプリ（地図から）,3993,644,7,1,,2018/10/25 20:01,2018/10/25 20:17,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/25 20:00,2018/10/25 20:00,2018/10/25 20:17,2018/10/25 20:17,,2018/10/25 19:58,0:15:43,0:15:43,,01,03,,,,,
-,☆,19,2018/10/25 19:47,6534,乗客アプリ（地図から）,3973,624,2,2,2018/10/25 20:01,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/25 19:57,,2018/10/25 20:08,,,2018/10/25 19:47,0:00:00,0:00:00,,00,14,,,※同一人物と思われるため一番短いものを採用,,
-,☆,19,2018/10/25 19:48,6536,乗客アプリ（地図から）,4000,1111,8,1,2018/10/25 19:48,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.456605 139.635327,横浜ベイホテル東急,2018/10/25 19:54,,2018/10/25 20:08,,,2018/10/25 19:48,0:00:00,0:00:00,,00,05,,,,,
-,-,20,2018/10/25 20:06,6540,乗客アプリ（目的地から）,2823,393,9,1,,2018/10/25 20:08,2018/10/25 20:13,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/10/25 20:07,2018/10/25 20:07,2018/10/25 20:19,2018/10/25 20:19,,2018/10/25 20:06,0:04:31,0:04:31,231,00,02,04,03,,,
