,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,19,2018/10/23 19:06,5893,乗客アプリ（地図から）,3731,731,9,1,,2018/10/23 19:11,2018/10/23 19:19,35.456605 139.635327,横浜ベイホテル東急,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/23 19:12,2018/10/23 19:12,2018/10/23 19:27,2018/10/23 19:27,,2018/10/23 19:06,0:08:02,0:08:02,,00,04,,,,,
-,-,19,2018/10/23 19:09,5895,乗客アプリ（目的地から）,3435,666,3,1,,2018/10/23 19:15,2018/10/23 19:23,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/23 19:16,2018/10/23 19:16,2018/10/23 19:23,2018/10/23 19:27,,2018/10/23 19:09,0:07:37,0:07:37,,00,05,,,,,
-,-,19,2018/10/23 19:09,5897,乗客アプリ（地図から）,3217,796,5,1,,2018/10/23 19:14,2018/10/23 19:30,35.443704 139.651332,ホテルメルパルク横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/23 19:15,2018/10/23 19:15,2018/10/23 19:27,2018/10/23 19:27,,2018/10/23 19:09,0:15:58,0:15:58,,00,04,,,,,
-,-,19,2018/10/23 19:10,5898,まちかど設置端末（地図から）,0,1192,1,3,,2018/10/23 19:17,2018/10/23 19:23,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/23 19:19,2018/10/23 19:19,2018/10/23 19:30,2018/10/23 19:30,,2018/10/23 19:10,0:06:08,0:18:24,,00,06,,,,,
-,-,19,2018/10/23 19:13,5899,まちかど設置端末（地図から）,0,617,3,2,,2018/10/23 19:17,2018/10/23 19:23,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/23 19:18,2018/10/23 19:18,2018/10/23 19:28,2018/10/23 19:28,,2018/10/23 19:13,0:05:19,0:10:38,,00,04,,,,,
★,-,19,2018/10/23 19:15,5900,乗客アプリ（目的地から）,1938,1300,4,1,,2018/10/23 20:14,2018/10/23 20:26,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443908 139.635249,イセザキ・モール,2018/10/23 20:15,2018/10/23 20:15,2018/10/23 20:26,2018/10/23 20:31,2018/10/23 20:15,2018/10/23 20:15,0:12:06,0:12:06,,00,00,,,,,
-,-,19,2018/10/23 19:16,5901,乗客アプリ（地図から）,3752,1046,2,3,,2018/10/23 19:20,2018/10/23 19:30,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/23 19:19,2018/10/23 19:19,2018/10/23 19:34,2018/10/23 19:34,,2018/10/23 19:16,0:10:16,0:30:48,,01,04,,,,,
-,-,19,2018/10/23 19:16,5902,乗客アプリ（地図から）,1218,427,5,1,,2018/10/23 19:23,2018/10/23 19:30,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/23 19:24,2018/10/23 19:24,2018/10/23 19:31,2018/10/23 19:35,,2018/10/23 19:16,0:07:03,0:07:03,,00,06,,,,,
-,-,19,2018/10/23 19:18,5903,乗客アプリ（目的地から）,2915,709,5,2,,2018/10/23 19:24,2018/10/23 19:30,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/23 19:25,2018/10/23 19:25,2018/10/23 19:37,2018/10/23 19:37,,2018/10/23 19:18,0:05:54,0:11:48,,00,06,,,,,
-,-,19,2018/10/23 19:22,5905,乗客アプリ（目的地から）,3836,998,3,1,,2018/10/23 19:23,2018/10/23 19:58,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/23 19:29,2018/10/23 19:29,2018/10/23 19:37,2018/10/23 19:37,,2018/10/23 19:22,0:35:09,0:35:09,,00,00,,,,,
-,-,19,2018/10/23 19:23,5907,まちかど設置端末（店舗から）,0,639,6,1,,2018/10/23 19:29,2018/10/23 19:48,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/23 19:29,2018/10/23 19:29,2018/10/23 19:42,2018/10/23 19:53,,2018/10/23 19:23,0:19:02,0:19:02,,00,05,,,,,
-,-,19,2018/10/23 19:29,5909,乗客アプリ（地図から）,3445,682,1,1,,2018/10/23 19:35,2018/10/23 19:45,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/23 19:32,2018/10/23 19:32,2018/10/23 19:47,2018/10/23 19:47,,2018/10/23 19:29,0:10:36,0:10:36,,03,05,,,,,
-,-,19,2018/10/23 19:30,5910,乗客アプリ（地図から）,3537,1013,6,1,,2018/10/23 19:37,2018/10/23 19:43,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/23 19:37,2018/10/23 19:37,2018/10/23 19:46,2018/10/23 19:49,,2018/10/23 19:30,0:06:04,0:06:04,,00,07,,,,,
★,-,19,2018/10/23 19:30,5911,乗客アプリ（目的地から）,2979,1279,6,1,,2018/10/23 20:35,2018/10/23 20:38,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/23 20:30,2018/10/23 20:30,2018/10/23 20:37,2018/10/23 20:37,2018/10/23 20:30,2018/10/23 20:30,0:03:12,0:03:12,,04,04,,,,,
★,-,19,2018/10/23 19:30,5912,乗客アプリ（目的地から）,3325,636,5,3,,2018/10/23 19:57,2018/10/23 20:02,35.450681 139.632446,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/23 20:00,2018/10/23 20:00,2018/10/23 20:11,2018/10/23 20:11,2018/10/23 20:00,2018/10/23 20:00,0:05:08,0:15:24,,00,00,,,,,
-,-,19,2018/10/23 19:33,5913,まちかど設置端末（店舗から）,0,1107,6,1,,2018/10/23 19:39,2018/10/23 19:43,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/23 19:41,2018/10/23 19:41,2018/10/23 19:48,2018/10/23 19:48,,2018/10/23 19:33,0:04:09,0:04:09,,00,06,,,,,
-,-,19,2018/10/23 19:38,5914,乗客アプリ（目的地から）,3766,826,4,5,,2018/10/23 19:41,2018/10/23 19:49,35.441441 139.648505,横浜中華街朱雀門,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/23 19:42,2018/10/23 19:42,2018/10/23 19:58,2018/10/23 19:58,,2018/10/23 19:38,0:08:01,0:40:05,,00,03,,,,,
-,-,19,2018/10/23 19:44,5916,乗客アプリ（地図から）,3436,1044,2,3,,2018/10/23 19:48,2018/10/23 20:02,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/23 19:48,2018/10/23 19:50,2018/10/23 20:00,2018/10/23 20:03,,2018/10/23 19:44,0:13:58,0:41:54,,00,04,,,,,
★,-,19,2018/10/23 19:45,5917,まちかど設置端末（店舗から）,0,804,4,1,,2018/10/23 20:14,2018/10/23 20:20,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/23 20:15,2018/10/23 20:15,2018/10/23 20:23,2018/10/23 20:25,2018/10/23 20:15,2018/10/23 20:15,0:05:58,0:05:58,,00,00,,,,,
-,-,19,2018/10/23 19:46,5918,乗客アプリ（地図から）,2291,604,2,1,,2018/10/23 19:53,2018/10/23 20:09,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/23 19:56,2018/10/23 19:56,2018/10/23 20:12,2018/10/23 20:12,,2018/10/23 19:46,0:16:10,0:16:10,,00,06,,,,,
-,-,19,2018/10/23 19:55,5919,乗客アプリ（目的地から）,2824,366,2,2,,2018/10/23 19:58,2018/10/23 20:11,35.45435 139.631762,横浜ロイヤルパークホテル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/23 19:59,2018/10/23 19:59,2018/10/23 20:16,2018/10/23 20:16,,2018/10/23 19:55,0:13:04,0:26:08,,00,03,,,,,
-,-,19,2018/10/23 19:58,5921,乗客アプリ（目的地から）,2208,312,7,2,,2018/10/23 20:06,2018/10/23 20:17,35.452963 139.642093,横浜赤レンガ倉庫,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/23 20:05,2018/10/23 20:05,2018/10/23 20:13,2018/10/23 20:21,,2018/10/23 19:58,0:11:13,0:22:26,,01,08,,,,,
★,-,19,2018/10/23 19:59,5922,乗客アプリ（目的地から）,3839,327,7,1,,2018/10/23 20:59,2018/10/23 21:03,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/23 20:59,2018/10/23 20:59,2018/10/23 21:07,2018/10/23 21:07,2018/10/23 20:59,2018/10/23 20:59,0:04:26,0:04:26,,00,00,,,,,
-,☆,19,2018/10/23 19:08,5894,乗客アプリ（目的地から）,2915,645,10,2,2018/10/23 19:17,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/23 19:15,,2018/10/23 19:32,,,2018/10/23 19:08,0:00:00,0:00:00,,00,09,,,,,
★,☆,19,2018/10/23 19:09,5896,乗客アプリ（目的地から）,3766,764,4,1,2018/10/23 19:37,,,35.441441 139.648505,横浜中華街朱雀門,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/23 19:39,,2018/10/23 19:51,,2018/10/23 19:39,2018/10/23 19:39,0:00:00,0:00:00,,00,00,,,,,
-,☆,19,2018/10/23 19:22,5904,乗客アプリ（地図から）,3445,544,1,1,2018/10/23 19:22,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/23 19:31,,2018/10/23 19:46,,,2018/10/23 19:22,0:00:00,0:00:00,,00,,,,,"※239,240行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,19,2018/10/23 19:22,5906,乗客アプリ（地図から）,3445,1153,1,1,2018/10/23 19:25,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/23 19:32,,2018/10/23 19:40,,,2018/10/23 19:22,0:00:00,0:00:00,,00,,,,,"※238,240行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,19,2018/10/23 19:27,5908,乗客アプリ（地図から）,3445,1228,3,1,2018/10/23 19:28,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/23 19:34,,2018/10/23 19:54,,,2018/10/23 19:27,0:00:00,0:00:00,,00,07,,,,"※238,239行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,19,2018/10/23 19:40,5915,乗客アプリ（地図から）,2291,368,1,1,2018/10/23 19:44,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/23 19:46,,2018/10/23 20:01,,,2018/10/23 19:40,0:00:00,0:00:00,,00,05,,,,,
-,☆,19,2018/10/23 19:57,5920,乗客アプリ（目的地から）,1112,434,5,1,2018/10/23 19:57,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/23 20:05,,2018/10/23 20:19,,,2018/10/23 19:57,0:00:00,0:00:00,,00,08,,,,,
-,-,20,2018/10/23 20:02,5923,乗客アプリ（地図から）,3816,483,5,1,,2018/10/23 20:04,2018/10/23 20:19,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/10/23 20:03,2018/10/23 20:03,2018/10/23 20:15,2018/10/23 20:19,,2018/10/23 20:02,0:14:09,0:14:09,165,01,02,04,02,,,
-,-,20,2018/10/23 20:02,5924,乗客アプリ（地図から）,2878,1053,9,1,,2018/10/23 20:05,2018/10/23 20:15,35.456605 139.635327,横浜ベイホテル東急,35.445857 139.647636,ホテルモントレ横浜,2018/10/23 20:06,2018/10/23 20:06,2018/10/23 20:16,2018/10/23 20:16,,2018/10/23 20:02,0:09:27,0:09:27,,00,02,,,,,
-,-,20,2018/10/23 20:04,5925,乗客アプリ（地図から）,3674,1121,5,1,,2018/10/23 20:09,2018/10/23 20:13,35.45435 139.631762,横浜ロイヤルパークホテル,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/23 20:09,2018/10/23 20:09,2018/10/23 20:15,2018/10/23 20:15,,2018/10/23 20:04,0:04:05,0:04:05,,00,04,,,,,
-,-,20,2018/10/23 20:05,5926,まちかど設置端末（店舗から）,0,963,7,1,,2018/10/23 20:08,2018/10/23 20:13,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/23 20:09,2018/10/23 20:09,2018/10/23 20:16,2018/10/23 20:16,,2018/10/23 20:05,0:05:38,0:05:38,,00,02,,,,,
-,-,20,2018/10/23 20:11,5927,乗客アプリ（地図から）,3445,1215,3,1,,2018/10/23 20:14,2018/10/23 20:24,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/23 20:13,2018/10/23 20:13,2018/10/23 20:29,2018/10/23 20:29,,2018/10/23 20:11,0:10:11,0:10:11,,01,02,,,,,
-,-,20,2018/10/23 20:14,5928,乗客アプリ（目的地から）,2823,551,4,2,,2018/10/23 20:16,2018/10/23 20:20,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/23 20:15,2018/10/23 20:15,2018/10/23 20:26,2018/10/23 20:26,,2018/10/23 20:14,0:04:09,0:08:18,,00,02,,,,,
-,-,20,2018/10/23 20:24,5930,乗客アプリ（目的地から）,1742,1112,4,1,,2018/10/23 20:26,2018/10/23 20:36,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/23 20:27,2018/10/23 20:27,2018/10/23 20:41,2018/10/23 20:41,,2018/10/23 20:24,0:09:51,0:09:51,,00,01,,,,,
-,-,20,2018/10/23 20:27,5931,乗客アプリ（目的地から）,3763,1077,2,3,,2018/10/23 20:33,2018/10/23 20:43,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/10/23 20:28,2018/10/23 20:28,2018/10/23 20:39,2018/10/23 20:39,,2018/10/23 20:27,0:09:56,0:29:48,,04,05,,,,,
-,-,20,2018/10/23 20:27,5932,まちかど設置端末（店舗から）,0,940,5,1,,2018/10/23 20:29,2018/10/23 20:36,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/23 20:29,2018/10/23 20:29,2018/10/23 20:39,2018/10/23 20:39,,2018/10/23 20:27,0:06:18,0:06:18,,00,02,,,,,
-,-,20,2018/10/23 20:27,5933,乗客アプリ（地図から）,3441,315,5,1,,2018/10/23 20:38,2018/10/23 20:42,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/23 20:38,2018/10/23 20:38,2018/10/23 20:46,2018/10/23 20:46,,2018/10/23 20:27,0:03:48,0:03:48,,00,11,,,,,
-,-,20,2018/10/23 20:27,5934,乗客アプリ（目的地から）,1328,472,10,1,,2018/10/23 20:33,2018/10/23 20:50,35.441441 139.648505,横浜中華街朱雀門,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/23 20:33,2018/10/23 20:33,2018/10/23 20:52,2018/10/23 20:52,,2018/10/23 20:27,0:17:14,0:17:14,,00,05,,,,,
-,-,20,2018/10/23 20:28,5935,まちかど設置端末（店舗から）,0,521,9,1,,2018/10/23 20:40,2018/10/23 20:44,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/23 20:35,2018/10/23 20:39,2018/10/23 20:46,2018/10/23 20:50,,2018/10/23 20:28,0:04:27,0:04:27,,04,11,,,,,
-,-,20,2018/10/23 20:29,5936,まちかど設置端末（地図から）,0,878,9,1,,2018/10/23 20:40,2018/10/23 20:50,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/23 20:39,2018/10/23 20:39,2018/10/23 20:59,2018/10/23 20:59,,2018/10/23 20:29,0:10:19,0:10:19,,01,10,,,,,
-,-,20,2018/10/23 20:39,5937,乗客アプリ（地図から）,3445,712,10,1,,2018/10/23 20:46,2018/10/23 20:54,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/23 20:46,2018/10/23 20:47,2018/10/23 20:59,2018/10/23 21:00,,2018/10/23 20:39,0:08:43,0:08:43,,00,06,,,,,
-,-,20,2018/10/23 20:41,5938,乗客アプリ（目的地から）,2339,738,10,1,,2018/10/23 20:44,2018/10/23 20:59,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.456605 139.635327,横浜ベイホテル東急,2018/10/23 20:46,2018/10/23 20:46,2018/10/23 21:06,2018/10/23 21:06,,2018/10/23 20:41,0:15:32,0:15:32,,00,02,,,,,
-,-,20,2018/10/23 20:50,5939,乗客アプリ（地図から）,2400,715,2,1,,2018/10/23 20:52,2018/10/23 21:00,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/23 20:52,2018/10/23 20:52,2018/10/23 20:59,2018/10/23 20:59,,2018/10/23 20:50,0:07:34,0:07:34,,00,01,,,,,
-,☆,20,2018/10/23 20:23,5929,乗客アプリ（目的地から）,1742,980,4,1,2018/10/23 20:24,,,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/23 20:26,,2018/10/23 20:40,,,2018/10/23 20:23,0:00:00,0:00:00,,00,03,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,
