,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,
★,-,18,2018/10/13 17:30,2984,街角設置端末（店舗から）,0,987,9,1,,2018/10/13 18:08,2018/10/13 18:16,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/13 18:10,2018/10/13 18:10,2018/10/13 18:21,2018/10/13 18:22,2018/10/13 18:10,2018/10/13 18:10,0:07:36,0:07:36,465,00,00,06,04,,
★,-,18,2018/10/13 17:33,2988,街角設置端末（店舗から）,0,907,9,1,,2018/10/13 18:08,2018/10/13 18:29,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/13 18:10,2018/10/13 18:11,2018/10/13 18:37,2018/10/13 18:38,2018/10/13 18:07,2018/10/13 18:07,0:21:05,0:21:05,,00,01,,,,
★,-,18,2018/10/13 17:59,3003,乗客アプリ（目的地から）,2715,493,3,1,,2018/10/13 18:28,2018/10/13 18:39,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.456605 139.635327,横浜ベイホテル東急,2018/10/13 18:35,2018/10/13 18:35,2018/10/13 18:56,2018/10/13 18:56,2018/10/13 18:30,2018/10/13 18:30,0:11:00,0:11:00,,00,00,,,,
★,-,18,2018/10/13 18:02,3004,乗客アプリ（目的地から）,2375,815,10,1,,2018/10/13 18:21,2018/10/13 18:50,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.456605 139.635327,横浜ベイホテル東急,2018/10/13 18:30,2018/10/13 18:30,2018/10/13 18:57,2018/10/13 18:57,2018/10/13 18:30,2018/10/13 18:30,0:28:40,0:28:40,,00,00,,,,
-,-,18,2018/10/13 18:05,3005,乗客アプリ（目的地から）,2676,951,8,2,,2018/10/13 18:13,2018/10/13 18:20,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/13 18:17,2018/10/13 18:17,2018/10/13 18:32,2018/10/13 18:32,,2018/10/13 18:05,0:07:48,0:15:36,,00,07,,,,
-,-,18,2018/10/13 18:06,3006,街角設置端末（地図から）,0,897,1,2,,2018/10/13 18:19,2018/10/13 18:30,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/13 18:20,2018/10/13 18:20,2018/10/13 18:40,2018/10/13 18:40,,2018/10/13 18:06,0:10:33,0:21:06,,00,12,,,,
★,-,18,2018/10/13 18:09,3007,乗客アプリ（地図から）,2610,420,7,1,,2018/10/13 18:26,2018/10/13 18:45,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/13 18:30,2018/10/13 18:30,2018/10/13 18:54,2018/10/13 18:54,2018/10/13 18:30,2018/10/13 18:30,0:18:40,0:18:40,,00,00,,,,
-,-,18,2018/10/13 18:11,3008,乗客アプリ（地図から）,2704,358,6,4,,2018/10/13 18:19,2018/10/13 18:27,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/13 18:21,2018/10/13 18:21,2018/10/13 18:39,2018/10/13 18:39,,2018/10/13 18:11,0:07:38,0:30:32,,00,08,,,,
-,-,18,2018/10/13 18:11,3009,街角設置端末（地図から）,0,1076,1,3,,2018/10/13 18:33,2018/10/13 18:44,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441441 139.648505,横浜中華街朱雀門,2018/10/13 18:40,2018/10/13 18:40,2018/10/13 19:06,2018/10/13 19:06,,2018/10/13 18:11,0:11:04,0:33:12,,00,21,,,,
-,-,18,2018/10/13 18:16,3010,乗客アプリ（簡単予約）,1668,1162,8,1,,2018/10/13 18:23,2018/10/13 18:28,35.443659 139.650847,横浜マリンタワー,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/13 18:27,2018/10/13 18:27,2018/10/13 18:37,2018/10/13 18:37,,2018/10/13 18:16,0:04:19,0:04:19,,00,06,,,,
-,-,18,2018/10/13 18:26,3013,乗客アプリ（地図から）,2654,582,10,1,,2018/10/13 18:31,2018/10/13 18:56,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/13 18:31,2018/10/13 18:31,2018/10/13 19:07,2018/10/13 19:07,,2018/10/13 18:26,0:25:24,0:25:24,,00,04,,,,
-,-,18,2018/10/13 18:27,3014,街角設置端末（店舗から）,0,437,9,4,,2018/10/13 18:37,2018/10/13 18:42,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/10/13 18:43,2018/10/13 18:43,2018/10/13 18:57,2018/10/13 18:57,,2018/10/13 18:27,0:04:10,0:16:40,,00,10,,,,
-,-,18,2018/10/13 18:30,3015,街角設置端末（店舗から）,0,1020,7,3,,2018/10/13 18:35,2018/10/13 18:45,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/13 18:37,2018/10/13 18:37,2018/10/13 18:56,2018/10/13 18:56,,2018/10/13 18:30,0:09:45,0:29:15,,00,05,,,,
-,-,18,2018/10/13 18:30,3016,街角設置端末（地図から）,0,359,8,1,,2018/10/13 18:33,2018/10/13 18:39,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/10/13 18:37,2018/10/13 18:37,2018/10/13 18:54,2018/10/13 18:59,,2018/10/13 18:30,0:06:14,0:06:14,,00,03,,,,
-,-,18,2018/10/13 18:32,3017,乗客アプリ（地図から）,2620,1034,10,1,,2018/10/13 18:43,2018/10/13 19:03,35.448676 139.635696,横浜平和プラザホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/13 18:42,2018/10/13 18:42,2018/10/13 19:15,2018/10/13 19:15,,2018/10/13 18:32,0:20:04,0:20:04,,01,10,,,,
-,-,18,2018/10/13 18:33,3018,乗客アプリ（地図から）,2670,821,8,4,,2018/10/13 18:36,2018/10/13 18:53,35.452963 139.642093,横浜赤レンガ倉庫,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/13 18:38,2018/10/13 18:38,2018/10/13 18:56,2018/10/13 18:56,,2018/10/13 18:33,0:16:49,1:07:16,,00,03,,,,
★,-,18,2018/10/13 18:39,3019,乗客アプリ（目的地から）,1291,1230,8,1,,2018/10/13 18:47,2018/10/13 18:55,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/10/13 18:50,2018/10/13 18:50,2018/10/13 19:08,2018/10/13 19:08,2018/10/13 18:50,2018/10/13 18:50,0:07:49,0:07:49,,00,00,,,,
-,-,18,2018/10/13 18:44,3020,乗客アプリ（地図から）,2704,1241,3,4,,2018/10/13 18:49,2018/10/13 18:56,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/13 18:51,2018/10/13 18:51,2018/10/13 19:08,2018/10/13 19:08,,2018/10/13 18:44,0:06:30,0:26:00,,00,05,,,,
-,-,18,2018/10/13 18:44,3021,乗客アプリ（目的地から）,1668,529,2,1,,2018/10/13 18:47,2018/10/13 19:04,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.454389 139.630904,横浜ランドマークタワー,2018/10/13 18:52,2018/10/13 18:52,2018/10/13 19:11,2018/10/13 19:19,,2018/10/13 18:44,0:17:17,0:17:17,,00,03,,,,
-,-,18,2018/10/13 18:45,3022,街角設置端末（店舗から）,0,311,9,3,,2018/10/13 18:52,2018/10/13 19:03,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/10/13 18:55,2018/10/13 18:55,2018/10/13 19:10,2018/10/13 19:10,,2018/10/13 18:45,0:11:00,0:33:00,,00,06,,,,
-,-,18,2018/10/13 18:48,3024,街角設置端末（地図から）,0,776,2,1,,2018/10/13 18:50,2018/10/13 19:08,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/13 18:57,2018/10/13 18:57,2018/10/13 19:39,2018/10/13 19:39,,2018/10/13 18:48,0:17:56,0:17:56,,00,02,,,,
-,-,18,2018/10/13 18:54,3026,街角設置端末（店舗から）,0,834,4,1,,2018/10/13 19:02,2018/10/13 19:09,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/13 19:03,2018/10/13 19:03,2018/10/13 19:20,2018/10/13 19:20,,2018/10/13 18:54,0:06:28,0:06:28,,00,08,,,,
★,☆,18,2018/10/13 14:50,2900,乗客アプリ（地図から）,1569,887,10,1,2018/10/13 18:39,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/13 18:38,,2018/10/13 18:46,,2018/10/13 18:38,2018/10/13 18:38,0:00:00,0:00:00,,00,01,,,,
★,☆,18,2018/10/13 17:13,2981,街角設置端末（店舗から）,0,732,9,1,2018/10/13 17:28,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/13 18:10,,2018/10/13 18:19,,2018/10/13 18:10,2018/10/13 18:10,0:00:00,0:00:00,,00,00,,,,
-,☆,18,2018/10/13 18:22,3011,街角設置端末（地図から）,0,563,2,1,2018/10/13 18:23,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/10/13 18:29,,2018/10/13 18:46,,,2018/10/13 18:22,0:00:00,0:00:00,,00,07,,,,
-,☆,18,2018/10/13 18:22,3012,街角設置端末（店舗から）,0,675,9,4,2018/10/13 18:23,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/10/13 18:51,,2018/10/13 19:05,,,2018/10/13 18:22,0:00:00,0:00:00,,00,28,,,,
★,-,19,2018/10/13 14:15,2880,乗客アプリ（目的地から）,2061,566,5,1,,2018/10/13 19:03,2018/10/13 19:14,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/13 19:05,2018/10/13 19:06,2018/10/13 19:19,2018/10/13 19:20,2018/10/13 19:05,2018/10/13 19:05,0:10:50,0:10:50,348,00,00,03,03,,
★,-,19,2018/10/13 18:47,3023,乗客アプリ（目的地から）,2610,1298,2,1,,2018/10/13 18:56,2018/10/13 19:12,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/13 19:01,2018/10/13 19:06,2018/10/13 19:29,2018/10/13 19:35,2018/10/13 19:00,2018/10/13 19:00,0:15:13,0:15:13,,00,00,,,,
★,-,19,2018/10/13 18:54,3025,乗客アプリ（地図から）,2697,1210,1,2,,2018/10/13 19:23,2018/10/13 19:31,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/13 19:25,2018/10/13 19:27,2018/10/13 19:39,2018/10/13 19:41,2018/10/13 19:25,2018/10/13 19:25,0:07:51,0:15:42,,00,00,,,,
★,-,19,2018/10/13 19:03,3028,乗客アプリ（目的地から）,2719,360,2,1,,2018/10/13 19:15,2018/10/13 19:27,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/13 19:19,2018/10/13 19:19,2018/10/13 19:48,2018/10/13 19:48,2018/10/13 19:15,2018/10/13 19:15,0:12:34,0:12:34,,00,00,,,,
★,-,19,2018/10/13 19:04,3029,乗客アプリ（目的地から）,2613,418,3,2,,2018/10/13 19:09,2018/10/13 19:14,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443908 139.635249,イセザキ・モール,2018/10/13 19:12,2018/10/13 19:12,2018/10/13 19:21,2018/10/13 19:21,2018/10/13 19:10,2018/10/13 19:10,0:04:57,0:09:54,,00,00,,,,
★,-,19,2018/10/13 19:04,3030,乗客アプリ（簡単予約）,2701,1125,1,2,,2018/10/13 20:12,2018/10/13 20:24,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/13 20:10,2018/10/13 20:10,2018/10/13 20:25,2018/10/13 20:37,2018/10/13 20:10,2018/10/13 20:10,0:11:39,0:23:18,,02,02,,,,
-,-,19,2018/10/13 19:09,3031,街角設置端末（店舗から）,0,657,4,2,,2018/10/13 19:19,2018/10/13 19:25,35.450447 139.635947,みなとみらい線　馬車道駅,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/13 19:20,2018/10/13 19:20,2018/10/13 19:30,2018/10/13 19:30,,2018/10/13 19:09,0:05:34,0:11:08,,00,10,,,,
★,-,19,2018/10/13 19:11,3032,街角設置端末（店舗から）,0,742,4,3,,2018/10/13 19:27,2018/10/13 19:37,35.452963 139.642093,横浜赤レンガ倉庫,35.443908 139.635249,イセザキ・モール,2018/10/13 19:30,2018/10/13 19:30,2018/10/13 19:46,2018/10/13 19:47,2018/10/13 19:30,2018/10/13 19:30,0:09:24,0:28:12,,00,00,,,,
-,-,19,2018/10/13 19:24,3034,街角設置端末（店舗から）,0,1220,5,3,,2018/10/13 19:33,2018/10/13 19:42,35.445857 139.647636,ホテルモントレ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/13 19:33,2018/10/13 19:33,2018/10/13 19:50,2018/10/13 19:50,,2018/10/13 19:24,0:08:28,0:25:24,,00,09,,,,
-,-,19,2018/10/13 19:25,3035,街角設置端末（店舗から）,0,700,4,2,,2018/10/13 19:28,2018/10/13 19:46,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/10/13 19:31,2018/10/13 19:31,2018/10/13 20:02,2018/10/13 20:02,,2018/10/13 19:25,0:18:41,0:37:22,,00,02,,,,
★,-,19,2018/10/13 19:32,3038,乗客アプリ（目的地から）,1960,827,7,1,,2018/10/13 19:37,2018/10/13 19:43,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/13 19:40,2018/10/13 19:40,2018/10/13 19:50,2018/10/13 19:50,2018/10/13 19:40,2018/10/13 19:40,0:05:46,0:05:46,,00,00,,,,
-,-,19,2018/10/13 19:33,3039,街角設置端末（地図から）,0,371,2,3,,2018/10/13 19:38,2018/10/13 19:48,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.454389 139.630904,横浜ランドマークタワー,2018/10/13 19:39,2018/10/13 19:39,2018/10/13 20:00,2018/10/13 20:00,,2018/10/13 19:33,0:10:19,0:30:57,,00,05,,,,
-,-,19,2018/10/13 19:33,3040,街角設置端末（地図から）,0,674,1,2,,2018/10/13 19:35,2018/10/13 19:43,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/10/13 19:35,2018/10/13 19:35,2018/10/13 19:51,2018/10/13 19:51,,2018/10/13 19:33,0:08:17,0:16:34,,00,02,,,,
-,-,19,2018/10/13 19:34,3041,街角設置端末（店舗から）,0,766,6,1,,2018/10/13 19:38,2018/10/13 19:43,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.45435 139.631762,横浜ロイヤルパークホテル,2018/10/13 19:39,2018/10/13 19:40,2018/10/13 19:48,2018/10/13 19:48,,2018/10/13 19:34,0:05:17,0:05:17,,00,04,,,,
-,-,19,2018/10/13 19:34,3042,乗客アプリ（目的地から）,2078,964,6,1,,2018/10/13 19:38,2018/10/13 19:49,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/13 19:40,2018/10/13 19:40,2018/10/13 19:52,2018/10/13 19:52,,2018/10/13 19:34,0:10:52,0:10:52,,00,04,,,,
-,-,19,2018/10/13 19:35,3043,街角設置端末（地図から）,0,408,5,1,,2018/10/13 19:49,2018/10/13 19:56,35.456605 139.635327,横浜ベイホテル東急,35.447546 139.64358,横浜開港資料館,2018/10/13 19:55,2018/10/13 19:55,2018/10/13 20:07,2018/10/13 20:07,,2018/10/13 19:35,0:07:05,0:07:05,,00,13,,,,
-,-,19,2018/10/13 19:36,3044,街角設置端末（店舗から）,0,1092,1,2,,2018/10/13 19:43,2018/10/13 20:03,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/13 19:43,2018/10/13 19:43,2018/10/13 19:58,2018/10/13 19:54,,2018/10/13 19:36,0:20:58,0:41:56,,00,06,,,,
-,-,19,2018/10/13 19:39,3045,乗客アプリ（地図から）,1703,1292,4,2,,2018/10/13 19:51,2018/10/13 19:55,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/10/13 19:56,2018/10/13 19:56,2018/10/13 20:13,2018/10/13 20:13,,2018/10/13 19:39,0:04:00,0:08:00,,00,12,,,,
-,-,19,2018/10/13 19:49,3046,乗客アプリ（目的地から）,2725,994,6,2,,2018/10/13 19:53,2018/10/13 20:00,35.450681 139.632446,横浜桜木町ワシントンホテル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/10/13 19:54,2018/10/13 19:54,2018/10/13 20:10,2018/10/13 20:10,,2018/10/13 19:49,0:07:26,0:14:52,,00,04,,,,
-,-,19,2018/10/13 19:57,3048,乗客アプリ（目的地から）,2622,322,5,2,,2018/10/13 20:02,2018/10/13 20:10,35.443908 139.635249,イセザキ・モール,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/13 20:06,2018/10/13 20:06,2018/10/13 20:21,2018/10/13 20:21,,2018/10/13 19:57,0:08:37,0:17:14,,00,04,,,,
-,☆,19,2018/10/13 19:03,3027,乗客アプリ（目的地から）,2719,344,10,1,2018/10/13 19:03,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/13 19:06,,2018/10/13 19:33,,,2018/10/13 19:03,0:00:00,0:00:00,,00,03,,,,
★,☆,19,2018/10/13 19:26,3036,乗客アプリ（地図から）,2622,876,3,2,2018/10/13 19:39,,,35.443908 139.635249,イセザキ・モール,35.447546 139.64358,横浜開港資料館,2018/10/13 19:38,,2018/10/13 19:50,,2018/10/13 7:45,2018/10/13 7:45,0:00:00,0:00:00,,00,,,,,
-,☆,19,2018/10/13 19:29,3037,街角設置端末（地図から）,0,489,1,1,2018/10/13 19:30,,,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/13 19:33,,2018/10/13 19:52,,,2018/10/13 19:29,0:00:00,0:00:00,,00,03,,,,
★,-,20,2018/10/13 19:17,3033,乗客アプリ（簡単予約）,2477,434,1,1,,2018/10/13 20:32,2018/10/13 20:37,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/13 20:12,2018/10/13 20:15,2018/10/13 20:24,2018/10/13 20:27,2018/10/13 20:10,2018/10/13 20:10,0:04:24,0:04:24,232,19,22,05,03,,
★,-,20,2018/10/13 19:51,3047,乗客アプリ（簡単予約）,2700,965,1,1,,2018/10/13 20:32,2018/10/13 20:41,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/13 20:15,2018/10/13 20:15,2018/10/13 20:33,2018/10/13 20:33,2018/10/13 20:15,2018/10/13 20:15,0:08:34,0:08:34,,17,17,,,,
-,-,20,2018/10/13 20:04,3050,街角設置端末（店舗から）,0,1237,7,1,,2018/10/13 20:11,2018/10/13 20:22,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/10/13 20:12,2018/10/13 20:12,2018/10/13 20:31,2018/10/13 20:31,,2018/10/13 20:04,0:11:33,0:11:33,,00,06,,,,
★,-,20,2018/10/13 20:13,3052,乗客アプリ（目的地から）,2715,406,1,2,,2018/10/13 20:57,2018/10/13 21:04,35.45435 139.631762,横浜ロイヤルパークホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/13 21:00,2018/10/13 21:00,2018/10/13 21:16,2018/10/13 21:16,2018/10/13 21:00,2018/10/13 21:00,0:07:15,0:14:30,,00,00,,,,
★,-,20,2018/10/13 20:13,3053,乗客アプリ（地図から）,2547,1260,5,2,,2018/10/13 20:18,2018/10/13 20:26,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/13 20:20,2018/10/13 20:20,2018/10/13 20:35,2018/10/13 20:35,2018/10/13 20:20,2018/10/13 20:20,0:07:34,0:15:08,,00,00,,,,
-,-,20,2018/10/13 20:19,3054,乗客アプリ（地図から）,2727,1296,6,2,,2018/10/13 20:30,2018/10/13 20:39,35.453715 139.638133,横浜ワールドポーターズ,35.448676 139.635696,横浜平和プラザホテル,2018/10/13 20:23,2018/10/13 20:27,2018/10/13 20:34,2018/10/13 20:38,,2018/10/13 20:19,0:08:51,0:17:42,,07,10,,,,
★,-,20,2018/10/13 20:23,3055,乗客アプリ（簡単予約）,2676,655,2,2,,2018/10/13 20:33,2018/10/13 20:42,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/13 20:40,2018/10/13 20:40,2018/10/13 20:56,2018/10/13 20:56,2018/10/13 20:40,2018/10/13 20:40,0:08:38,0:17:16,,00,00,,,,
-,-,20,2018/10/13 20:23,3056,乗客アプリ（地図から）,2424,846,2,1,,2018/10/13 20:27,2018/10/13 20:47,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/13 20:30,2018/10/13 20:30,2018/10/13 21:09,2018/10/13 21:09,,2018/10/13 20:23,0:20:26,0:20:26,,00,03,,,,
-,-,20,2018/10/13 20:30,3058,乗客アプリ（地図から）,2632,1018,10,1,,2018/10/13 20:35,2018/10/13 20:51,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.443908 139.635249,イセザキ・モール,2018/10/13 20:36,2018/10/13 20:36,2018/10/13 20:52,2018/10/13 20:54,,2018/10/13 20:30,0:15:16,0:15:16,,00,04,,,,
-,-,20,2018/10/13 20:31,3059,乗客アプリ（目的地から）,2335,755,3,1,,2018/10/13 20:33,2018/10/13 20:37,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/13 20:37,2018/10/13 20:37,2018/10/13 20:48,2018/10/13 20:48,,2018/10/13 20:31,0:03:35,0:03:35,,00,02,,,,
-,-,20,2018/10/13 20:33,3060,乗客アプリ（地図から）,2677,871,6,1,,2018/10/13 20:38,2018/10/13 20:51,35.448801 139.636702,ホテルルートイン横浜馬車道,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/13 20:38,2018/10/13 20:38,2018/10/13 20:57,2018/10/13 20:57,,2018/10/13 20:33,0:13:03,0:13:03,,00,05,,,,
★,-,20,2018/10/13 20:33,3061,乗客アプリ（地図から）,2622,1248,8,2,,2018/10/13 20:54,2018/10/13 21:06,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/13 20:55,2018/10/13 20:55,2018/10/13 21:18,2018/10/13 21:18,2018/10/13 20:55,2018/10/13 20:55,0:11:55,0:23:50,,00,00,,,,
-,-,20,2018/10/13 20:34,3062,乗客アプリ（目的地から）,2086,1013,10,1,,2018/10/13 20:38,2018/10/13 21:02,35.443704 139.651332,ホテルメルパルク横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/13 20:38,2018/10/13 20:38,2018/10/13 21:14,2018/10/13 21:23,,2018/10/13 20:34,0:24:08,0:24:08,,00,03,,,,
-,-,20,2018/10/13 20:38,3063,乗客アプリ（目的地から）,1751,1043,10,1,,2018/10/13 20:43,2018/10/13 21:02,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/13 20:48,2018/10/13 20:48,2018/10/13 21:23,2018/10/13 21:23,,2018/10/13 20:38,0:18:45,0:18:45,,00,04,,,,
-,-,20,2018/10/13 20:42,3064,街角設置端末（地図から）,0,1002,6,3,,2018/10/13 20:45,2018/10/13 20:51,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/13 20:48,2018/10/13 20:48,2018/10/13 21:03,2018/10/13 21:03,,2018/10/13 20:42,0:05:58,0:17:54,,00,03,,,,
-,-,20,2018/10/13 20:50,3065,街角設置端末（店舗から）,0,1086,5,1,,2018/10/13 20:52,2018/10/13 20:59,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448676 139.635696,横浜平和プラザホテル,2018/10/13 20:53,2018/10/13 20:53,2018/10/13 21:02,2018/10/13 21:02,,2018/10/13 20:50,0:06:18,0:06:18,,00,02,,,,
-,☆,20,2018/10/13 20:01,3049,乗客アプリ（地図から）,2727,743,3,2,2018/10/13 20:09,,,35.453715 139.638133,横浜ワールドポーターズ,35.448676 139.635696,横浜平和プラザホテル,2018/10/13 20:03,,2018/10/13 20:15,,,2018/10/13 20:01,0:00:00,0:00:00,,00,07,,,,
-,☆,20,2018/10/13 20:13,3051,乗客アプリ（地図から）,2547,770,5,2,2018/10/13 20:13,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/13 20:14,,2018/10/13 20:27,,,2018/10/13 20:13,0:00:00,0:00:00,,00,01,,,,
-,☆,20,2018/10/13 20:24,3057,街角設置端末（店舗から）,0,635,6,1,2018/10/13 20:33,,,35.453715 139.638133,横浜ワールドポーターズ,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/13 20:27,,2018/10/13 20:44,,,2018/10/13 20:24,0:00:00,0:00:00,,00,08,,,,
