,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
★,-,18,2018/11/20 17:23,107-476-SNOW 107-477-SNOW,16859,乗客アプリ（簡単予約）,2518,697,13,2,,2018/11/20 18:13,2018/11/20 18:30,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/20 18:23,2018/11/20 18:23,2018/11/20 18:36,2018/11/20 18:43,2018/11/20 18:23,2018/11/20 18:23,0:17:11,0:34:22,,00,00,,,,,
★,-,18,2018/11/20 17:52,024-815-GREEN 024-265-GREEN,16878,乗客アプリ（地図から）,6536,311,10,2,,2018/11/20 17:57,2018/11/20 18:13,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443659 139.650847,横浜マリンタワー,2018/11/20 18:02,2018/11/20 18:02,2018/11/20 18:25,2018/11/20 18:25,2018/11/20 18:02,2018/11/20 18:02,0:15:45,0:31:30,,00,00,,,,,
★,-,18,2018/11/20 18:00,002-688-BLUE,16880,まちかど端末（店舗から）,0,950,13,1,,2018/11/20 18:10,2018/11/20 18:23,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454389 139.630904,横浜ランドマークタワー,2018/11/20 18:10,2018/11/20 18:10,2018/11/20 18:37,2018/11/20 18:37,2018/11/20 18:10,2018/11/20 18:10,0:12:35,0:12:35,,00,00,,,,,
-,-,18,2018/11/20 18:04,069-315-BANANA,16881,まちかど端末（店舗から）,0,420,2,1,,2018/11/20 18:10,2018/11/20 18:19,35.45435 139.631762,横浜ロイヤルパークホテル,35.441441 139.648505,横浜中華街朱雀門,2018/11/20 18:11,2018/11/20 18:14,2018/11/20 18:23,2018/11/20 18:27,,2018/11/20 18:04,0:09:04,0:09:04,,00,06,,,,,
-,-,18,2018/11/20 18:04,028-044-GREEN 027-417-GREEN,16882,乗客アプリ（地図から）,6647,842,1,2,,2018/11/20 18:14,2018/11/20 18:22,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/20 18:17,2018/11/20 18:17,2018/11/20 18:24,2018/11/20 18:24,,2018/11/20 18:04,0:07:36,0:15:12,,00,10,,,,,
-,-,18,2018/11/20 18:07,117-786-SUN 117-784-SUN,16883,乗客アプリ（目的地から）,3931,976,9,2,,2018/11/20 18:14,2018/11/20 18:23,35.448676 139.635696,横浜平和プラザホテル,35.443659 139.650847,横浜マリンタワー,2018/11/20 18:12,2018/11/20 18:12,2018/11/20 18:24,2018/11/20 18:24,,2018/11/20 18:07,0:08:30,0:17:00,,01,07,,,,,
-,-,18,2018/11/20 18:08,025-147-GREEN 025-146-GREEN,16884,まちかど端末（店舗から）,0,849,2,2,,2018/11/20 18:28,2018/11/20 18:42,35.445857 139.647636,ホテルモントレ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/20 18:30,2018/11/20 18:30,2018/11/20 18:46,2018/11/20 18:46,,2018/11/20 18:08,0:14:34,0:29:08,,00,19,,,,,
-,-,18,2018/11/20 18:09,114-195-SUN,16885,乗客アプリ（簡単予約）,3732,26,1,1,,2018/11/20 18:33,2018/11/20 18:37,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/20 18:31,2018/11/20 18:31,2018/11/20 18:38,2018/11/20 18:38,,2018/11/20 18:09,0:03:43,0:03:43,,02,23,,,,,
-,-,18,2018/11/20 18:12,103-680-SNOW,16887,乗客アプリ（目的地から）,5037,788,11,1,,2018/11/20 18:31,2018/11/20 18:38,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/20 18:30,2018/11/20 18:30,2018/11/20 18:38,2018/11/20 18:38,,2018/11/20 18:12,0:07:56,0:07:56,,00,18,,,,,
-,-,18,2018/11/20 18:17,019-814-RED,16890,乗客アプリ（目的地から）,5351,493,3,1,,2018/11/20 18:22,2018/11/20 18:38,35.445783 139.642958,横浜情報文化センター,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/20 18:22,2018/11/20 18:22,2018/11/20 18:35,2018/11/20 18:42,,2018/11/20 18:17,0:15:51,0:15:51,,00,04,,,,,
-,-,18,2018/11/20 18:19,071-120-ORANGE,16892,まちかど端末（乗降ポイントから）,0,693,4,1,,2018/11/20 18:39,2018/11/20 18:47,35.456605 139.635327,横浜ベイホテル東急,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/20 18:32,2018/11/20 18:41,2018/11/20 18:43,2018/11/20 18:52,,2018/11/20 18:19,0:07:59,0:07:59,,07,20,,,,,
-,-,18,2018/11/20 18:22,166-520-agekke,16893,乗客アプリ（目的地から）,2424,453,3,1,,2018/11/20 18:27,2018/11/20 18:43,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/20 18:27,2018/11/20 18:27,2018/11/20 18:48,2018/11/20 18:48,,2018/11/20 18:22,0:15:47,0:15:47,,00,05,,,,,
-,-,18,2018/11/20 18:23,167-787-CAKE,16895,乗客アプリWeb（地図から）,4622,437,1,1,,2018/11/20 18:44,2018/11/20 18:51,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/20 18:44,2018/11/20 18:44,2018/11/20 18:58,2018/11/20 18:58,,2018/11/20 18:23,0:07:17,0:07:17,,00,21,,,,,
-,-,18,2018/11/20 18:23,016-385-RED,16896,乗客アプリ（地図から）,4077,935,13,1,,2018/11/20 18:27,2018/11/20 18:33,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/20 18:30,2018/11/20 18:30,2018/11/20 18:42,2018/11/20 18:42,,2018/11/20 18:23,0:06:33,0:06:33,,00,03,,,,,
-,-,18,2018/11/20 18:27,000-528-BLUE 065-111-BANANA,16897,まちかど端末（乗降ポイントから）,0,647,4,2,,2018/11/20 18:48,2018/11/20 18:54,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.447541 139.644914,シルク博物館,2018/11/20 18:52,2018/11/20 18:52,2018/11/20 18:58,2018/11/20 18:58,,2018/11/20 18:27,0:05:46,0:11:32,,00,20,,,,,
-,-,18,2018/11/20 18:30,023-832-GREEN,16899,乗客アプリ（目的地から）,3435,412,6,1,,2018/11/20 18:31,2018/11/20 18:36,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.454389 139.630904,横浜ランドマークタワー,2018/11/20 18:31,2018/11/20 18:31,2018/11/20 18:41,2018/11/20 18:41,,2018/11/20 18:30,0:05:10,0:05:10,,00,01,,,,,
-,-,18,2018/11/20 18:30,113-790-SUN,16900,乗客アプリ（目的地から）,5020,639,5,1,,2018/11/20 18:35,2018/11/20 18:44,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 18:34,2018/11/20 18:34,2018/11/20 18:44,2018/11/20 18:44,,2018/11/20 18:30,0:09:52,0:09:52,,00,04,,,,,
-,-,18,2018/11/20 18:34,068-135-BANANA 068-136-BANANA,16901,まちかど端末（店舗から）,0,171,15,2,,2018/11/20 18:38,2018/11/20 18:44,35.450554 139.632616,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/20 18:41,2018/11/20 18:41,2018/11/20 18:51,2018/11/20 18:51,,2018/11/20 18:34,0:05:57,0:11:54,,00,03,,,,,
-,-,18,2018/11/20 18:35,067-413-BANANA,16902,乗客アプリ（目的地から）,6806,623,6,1,,2018/11/20 18:41,2018/11/20 18:47,35.448801 139.636702,ホテルルートイン横浜馬車道,35.453715 139.638133,横浜ワールドポーターズ,2018/11/20 18:46,2018/11/20 18:46,2018/11/20 18:52,2018/11/20 18:52,,2018/11/20 18:35,0:05:28,0:05:28,,00,05,,,,,
-,-,18,2018/11/20 18:39,024-824-GREEN,16903,乗客アプリ（地図から）,2471,758,3,1,,2018/11/20 18:48,2018/11/20 18:54,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448676 139.635696,横浜平和プラザホテル,2018/11/20 18:50,2018/11/20 18:50,2018/11/20 18:59,2018/11/20 18:59,,2018/11/20 18:39,0:05:48,0:05:48,,00,09,,,,,
-,-,18,2018/11/20 18:39,024-962-GREEN,16904,まちかど端末（店舗から）,0,50,5,1,,2018/11/20 18:49,2018/11/20 18:58,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/20 18:51,2018/11/20 18:51,2018/11/20 19:00,2018/11/20 19:00,,2018/11/20 18:39,0:09:30,0:09:30,,00,09,,,,,
-,-,18,2018/11/20 18:43,114-086-SUN,16905,乗客アプリ（目的地から）,1747,383,6,1,,2018/11/20 18:50,2018/11/20 18:57,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 18:53,2018/11/20 18:53,2018/11/20 19:03,2018/11/20 19:03,,2018/11/20 18:43,0:07:14,0:07:14,,00,06,,,,,
-,-,18,2018/11/20 18:44,018-995-RED,16906,乗客アプリ（目的地から）,6658,332,2,1,,2018/11/20 18:47,2018/11/20 18:54,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/20 18:47,2018/11/20 18:47,2018/11/20 18:56,2018/11/20 18:56,,2018/11/20 18:44,0:06:28,0:06:28,,00,03,,,,,
-,-,18,2018/11/20 18:49,025-968-GREEN,16907,まちかど端末（乗降ポイントから）,0,910,15,1,,2018/11/20 18:51,2018/11/20 18:56,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448676 139.635696,横浜平和プラザホテル,2018/11/20 18:50,2018/11/20 18:50,2018/11/20 18:57,2018/11/20 18:57,,2018/11/20 18:49,0:04:42,0:04:42,,00,02,,,,,
-,-,18,2018/11/20 18:51,027-178-GREEN,16908,まちかど端末（店舗から）,0,183,7,1,,2018/11/20 18:52,2018/11/20 18:59,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 18:52,2018/11/20 18:52,2018/11/20 19:02,2018/11/20 19:02,,2018/11/20 18:51,0:06:09,0:06:09,,00,01,,,,,
-,-,18,2018/11/20 18:55,024-815-GREEN 024-265-GREEN,16910,乗客アプリ（地図から）,6536,669,4,2,,2018/11/20 18:58,2018/11/20 19:10,35.445857 139.647636,ホテルモントレ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/20 18:57,2018/11/20 18:58,2018/11/20 19:12,2018/11/20 19:18,,2018/11/20 18:55,0:12:19,0:24:38,,00,02,,,,,
-,-,18,2018/11/20 18:59,071-106-ORANGE,16912,乗客アプリ（地図から）,6633,1001,2,1,,2018/11/20 19:05,2018/11/20 19:11,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.448676 139.635696,横浜平和プラザホテル,2018/11/20 19:04,2018/11/20 19:04,2018/11/20 19:14,2018/11/20 19:14,,2018/11/20 18:59,0:06:22,0:06:22,,01,05,,,,,
★,☆,18,2018/11/20 17:17,025-603-GREEN 018-995-RED 025-602-GREEN,16853,乗客アプリ（目的地から）,6658,361,2,3,2018/11/20 17:18,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/20 18:17,,2018/11/20 18:30,,2018/11/20 18:17,2018/11/20 18:17,0:00:00,0:00:00,,00,00,,,,,
★,☆,18,2018/11/20 17:52,024-815-GREEN 024-265-GREEN,16877,乗客アプリ（地図から）,6536,652,5,2,2018/11/20 17:52,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443659 139.650847,横浜マリンタワー,2018/11/20 18:33,,2018/11/20 18:52,,2018/11/20 18:02,2018/11/20 18:02,0:00:00,0:00:00,,00,31,,,,,
★,☆,18,2018/11/20 18:11,103-680-SNOW,16886,乗客アプリ（目的地から）,5037,490,11,1,2018/11/20 18:12,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/20 18:30,,2018/11/20 18:38,,2018/11/20 18:21,2018/11/20 18:21,0:00:00,0:00:00,,00,08,,,,,
-,☆,18,2018/11/20 18:12,167-787-CAKE,16888,乗客アプリWeb（地図から）,4622,226,1,1,2018/11/20 18:14,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/20 18:46,,2018/11/20 19:00,,,2018/11/20 18:12,0:00:00,0:00:00,,00,,,,,※294行と同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/20 18:15,167-787-CAKE,16889,乗客アプリWeb（簡単予約）,4622,9,1,1,2018/11/20 18:16,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/20 18:46,,2018/11/20 19:00,,,2018/11/20 18:15,0:00:00,0:00:00,,00,30,,,,※293行と同一人物と思われるため一番短いものを採用,
-,☆,18,2018/11/20 18:18,071-120-ORANGE,16891,まちかど端末（店舗から）,0,620,3,1,2018/11/20 18:19,,,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/20 18:42,,2018/11/20 18:49,,,2018/11/20 18:18,0:00:00,0:00:00,,00,23,,,,,
-,☆,18,2018/11/20 18:22,029-591-GREEN,16894,まちかど端末（店舗から）,0,753,13,1,2018/11/20 18:23,,,35.447541 139.644914,シルク博物館,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 18:33,,2018/11/20 18:43,,,2018/11/20 18:22,0:00:00,0:00:00,,00,11,,,,,
-,☆,18,2018/11/20 18:29,023-832-GREEN,16898,乗客アプリ（地図から）,3435,467,3,1,2018/11/20 18:29,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/20 18:51,,2018/11/20 18:59,,,2018/11/20 18:29,0:00:00,0:00:00,,00,22,,,,,
★,-,19,2018/11/20 18:55,025-155-GREEN,16909,乗客アプリ（地図から）,3394,331,1,1,,2018/11/20 19:02,2018/11/20 19:10,35.441002 139.650809,横浜元町ショッピングストリート,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/20 19:05,2018/11/20 19:05,2018/11/20 19:18,2018/11/20 19:18,2018/11/20 19:05,2018/11/20 19:05,0:08:54,0:08:54,295,00,00,02,02,,,
★,-,19,2018/11/20 18:57,166-492-agekke,16911,乗客アプリ（地図から）,1751,161,4,1,,2018/11/20 19:05,2018/11/20 19:16,35.450447 139.635947,馬車道駅（みなとみらい線）,35.456605 139.635327,横浜ベイホテル東急,2018/11/20 19:07,2018/11/20 19:07,2018/11/20 19:24,2018/11/20 19:24,2018/11/20 19:07,2018/11/20 19:07,0:11:08,0:11:08,,00,00,,,,,
★,-,19,2018/11/20 19:03,062-835-BANANA,16913,乗客アプリ（目的地から）,3144,809,8,1,,2018/11/20 19:10,2018/11/20 19:17,35.456605 139.635327,横浜ベイホテル東急,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/20 19:13,2018/11/20 19:13,2018/11/20 19:24,2018/11/20 19:24,2018/11/20 19:13,2018/11/20 19:13,0:07:09,0:07:09,,00,00,,,,,
★,-,19,2018/11/20 19:03,006-696-BLUE,16914,乗客アプリ（目的地から）,3651,893,10,1,,2018/11/20 19:09,2018/11/20 19:13,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/20 19:13,2018/11/20 19:13,2018/11/20 19:25,2018/11/20 19:25,2018/11/20 19:13,2018/11/20 19:13,0:03:29,0:03:29,,00,00,,,,,
-,-,19,2018/11/20 19:08,068-135-BANANA 068-136-BANANA,16915,まちかど端末（店舗から）,0,142,9,2,,2018/11/20 19:11,2018/11/20 19:17,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.453715 139.638133,横浜ワールドポーターズ,2018/11/20 19:12,2018/11/20 19:12,2018/11/20 19:22,2018/11/20 19:22,,2018/11/20 19:08,0:05:18,0:10:36,,00,03,,,,,
-,-,19,2018/11/20 19:10,023-825-GREEN 069-438-BANANA,16916,乗客アプリ（地図から）,5455,388,2,2,,2018/11/20 19:18,2018/11/20 19:27,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/11/20 19:18,2018/11/20 19:18,2018/11/20 19:34,2018/11/20 19:34,,2018/11/20 19:10,0:08:57,0:17:54,,00,07,,,,,
-,-,19,2018/11/20 19:11,016-385-RED,16917,乗客アプリ（地図から）,4077,365,3,1,,2018/11/20 19:13,2018/11/20 19:19,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443908 139.635249,イセザキ・モール,2018/11/20 19:13,2018/11/20 19:13,2018/11/20 19:19,2018/11/20 19:19,,2018/11/20 19:11,0:06:01,0:06:01,,00,01,,,,,
-,-,19,2018/11/20 19:18,069-914-BANANA 069-916-BANANA,16918,乗客アプリ（地図から）,2475,818,10,2,,2018/11/20 19:22,2018/11/20 19:31,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.448676 139.635696,横浜平和プラザホテル,2018/11/20 19:20,2018/11/20 19:20,2018/11/20 19:33,2018/11/20 19:33,,2018/11/20 19:18,0:08:28,0:16:56,,01,03,,,,,
-,-,19,2018/11/20 19:21,114-195-SUN,16919,乗客アプリ（簡単予約）,3732,548,5,1,,2018/11/20 19:25,2018/11/20 19:32,35.454389 139.630904,横浜ランドマークタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/20 19:25,2018/11/20 19:25,2018/11/20 19:34,2018/11/20 19:34,,2018/11/20 19:21,0:07:45,0:07:45,,00,03,,,,,
-,-,19,2018/11/20 19:30,007-997-BLUE,16920,乗客アプリ（地図から）,4983,187,2,1,,2018/11/20 19:32,2018/11/20 19:52,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/11/20 19:32,2018/11/20 19:33,2018/11/20 19:47,2018/11/20 19:57,,2018/11/20 19:30,0:19:55,0:19:55,,00,02,,,,,
-,-,19,2018/11/20 19:31,024-819-GREEN,16921,乗客アプリ（地図から）,3217,895,9,1,,2018/11/20 19:32,2018/11/20 19:37,35.453715 139.638133,横浜ワールドポーターズ,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 19:34,2018/11/20 19:34,2018/11/20 19:43,2018/11/20 19:43,,2018/11/20 19:31,0:04:42,0:04:42,,00,01,,,,,
★,-,19,2018/11/20 19:31,108-173-SNOW,16922,乗客アプリ（目的地から）,3481,172,2,1,,2018/11/20 19:40,2018/11/20 19:50,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/20 19:41,2018/11/20 19:41,2018/11/20 19:56,2018/11/20 19:56,2018/11/20 19:41,2018/11/20 19:41,0:09:37,0:09:37,,00,00,,,,,
-,-,19,2018/11/20 19:37,023-901-GREEN,16923,乗客アプリ（目的地から）,3030,981,15,1,,2018/11/20 19:40,2018/11/20 19:44,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/20 19:39,2018/11/20 19:39,2018/11/20 19:45,2018/11/20 19:46,,2018/11/20 19:37,0:03:53,0:03:53,,01,03,,,,,
★,-,19,2018/11/20 19:38,109-891-SNOW,16924,乗客アプリ（簡単予約）,6318,346,15,1,,2018/11/20 19:47,2018/11/20 19:56,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/20 19:48,2018/11/20 19:48,2018/11/20 20:02,2018/11/20 20:02,2018/11/20 19:48,2018/11/20 19:48,0:09:26,0:09:26,,00,00,,,,,
-,-,19,2018/11/20 19:40,024-965-GREEN,16925,まちかど端末（店舗から）,0,987,5,1,,2018/11/20 19:44,2018/11/20 19:48,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 19:43,2018/11/20 19:43,2018/11/20 19:52,2018/11/20 19:52,,2018/11/20 19:40,0:04:32,0:04:32,,01,03,,,,,
-,-,19,2018/11/20 19:41,167-810-CAKE,16926,乗客アプリWeb（地図から）,6781,399,10,2,,2018/11/20 19:45,2018/11/20 19:51,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/11/20 19:43,2018/11/20 19:43,2018/11/20 19:54,2018/11/20 19:54,,2018/11/20 19:41,0:05:45,0:11:30,,02,04,,,,,
-,-,19,2018/11/20 19:45,031-926-YELLOW,16927,乗客アプリ（地図から）,1218,371,6,1,,2018/11/20 19:46,2018/11/20 19:50,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 19:47,2018/11/20 19:47,2018/11/20 19:55,2018/11/20 19:55,,2018/11/20 19:45,0:03:59,0:03:59,,00,01,,,,,
-,-,19,2018/11/20 19:46,023-960-GREEN,16928,乗客アプリ（簡単予約）,5719,10,1,1,,2018/11/20 19:48,2018/11/20 20:00,35.443704 139.651332,ホテルメルパルク横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/20 19:48,2018/11/20 19:48,2018/11/20 20:04,2018/11/20 20:04,,2018/11/20 19:46,0:11:26,0:11:26,,00,02,,,,,
-,-,19,2018/11/20 19:49,113-543-SUN,16930,乗客アプリ（地図から）,5659,461,9,1,,2018/11/20 19:52,2018/11/20 20:01,35.448676 139.635696,横浜平和プラザホテル,35.447546 139.64358,横浜開港資料館,2018/11/20 19:53,2018/11/20 19:53,2018/11/20 19:58,2018/11/20 19:58,,2018/11/20 19:49,0:09:24,0:09:24,,00,02,,,,,
-,-,19,2018/11/20 19:50,027-439-GREEN,16931,まちかど端末（店舗から）,0,134,13,1,,2018/11/20 19:56,2018/11/20 20:00,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/20 19:52,2018/11/20 19:52,2018/11/20 19:59,2018/11/20 19:59,,2018/11/20 19:50,0:03:39,0:03:39,,03,05,,,,,
-,-,19,2018/11/20 19:51,003-789-BLUE 000-337-BLUE,16933,乗客アプリ（地図から）,2902,242,7,2,,2018/11/20 19:53,2018/11/20 19:59,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/11/20 19:52,2018/11/20 19:52,2018/11/20 20:04,2018/11/20 20:04,,2018/11/20 19:51,0:05:55,0:11:50,,00,02,,,,,
-,-,19,2018/11/20 19:52,069-379-BANANA,16936,乗客アプリ（目的地から）,6813,493,8,1,,2018/11/20 19:56,2018/11/20 20:04,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/20 19:54,2018/11/20 19:54,2018/11/20 20:03,2018/11/20 20:03,,2018/11/20 19:52,0:08:38,0:08:38,,01,03,,,,,
-,-,19,2018/11/20 19:53,069-713-BANANA 058-915-STRAWBERRY,16937,まちかど端末（店舗から）,0,185,6,2,,2018/11/20 19:58,2018/11/20 20:03,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/20 19:57,2018/11/20 19:57,2018/11/20 20:07,2018/11/20 20:07,,2018/11/20 19:53,0:05:20,0:10:40,,01,04,,,,,
-,-,19,2018/11/20 19:56,024-963-GREEN,16940,まちかど端末（店舗から）,0,58,10,1,,2018/11/20 19:58,2018/11/20 20:06,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/20 19:58,2018/11/20 19:58,2018/11/20 20:08,2018/11/20 20:08,,2018/11/20 19:56,0:08:35,0:08:35,,00,01,,,,,
-,-,19,2018/11/20 19:57,000-528-BLUE 065-111-BANANA,16946,まちかど端末（店舗から）,0,886,4,2,,2018/11/20 20:03,2018/11/20 20:10,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.441441 139.648505,横浜中華街朱雀門,2018/11/20 20:04,2018/11/20 20:04,2018/11/20 20:15,2018/11/20 20:15,,2018/11/20 19:57,0:06:48,0:13:36,,00,06,,,,,
-,-,19,2018/11/20 19:57,027-865-GREEN 027-864-GREEN 027-863-GREEN 027-824-GREEN,16947,乗客アプリ（地図から）,4033,631,1,4,,2018/11/20 20:07,2018/11/20 20:16,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/20 20:06,2018/11/20 20:06,2018/11/20 20:16,2018/11/20 20:16,,2018/11/20 19:57,0:08:57,0:35:48,,01,09,,,,,
-,-,19,2018/11/20 19:57,102-435-SNOW,16948,乗客アプリ（目的地から）,2740,444,11,1,,2018/11/20 20:00,2018/11/20 20:05,35.447546 139.64358,横浜開港資料館,35.448676 139.635696,横浜平和プラザホテル,2018/11/20 19:59,2018/11/20 19:59,2018/11/20 20:04,2018/11/20 20:04,,2018/11/20 19:57,0:04:10,0:04:10,,01,03,,,,,
-,-,19,2018/11/20 19:57,102-436-SNOW,16949,乗客アプリ（目的地から）,2741,519,2,1,,2018/11/20 20:02,2018/11/20 20:07,35.447546 139.64358,横浜開港資料館,35.448676 139.635696,横浜平和プラザホテル,2018/11/20 19:59,2018/11/20 19:59,2018/11/20 20:04,2018/11/20 20:04,,2018/11/20 19:57,0:04:34,0:04:34,,03,04,,,,,
-,-,19,2018/11/20 19:59,068-135-BANANA 068-136-BANANA,16950,まちかど端末（店舗から）,0,368,3,2,,2018/11/20 20:01,2018/11/20 20:09,35.453715 139.638133,横浜ワールドポーターズ,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 20:02,2018/11/20 20:02,2018/11/20 20:12,2018/11/20 20:12,,2018/11/20 19:59,0:07:38,0:15:16,,00,02,,,,,
-,☆,19,2018/11/20 19:48,069-379-BANANA,16929,乗客アプリ（目的地から）,6813,839,5,1,2018/11/20 19:49,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/20 19:50,,2018/11/20 19:59,,,2018/11/20 19:48,0:00:00,0:00:00,,00,01,,,,,
-,☆,19,2018/11/20 19:51,102-435-SNOW,16932,乗客アプリ（目的地から）,2740,417,5,1,2018/11/20 19:51,,,35.447546 139.64358,横浜開港資料館,35.448676 139.635696,横浜平和プラザホテル,2018/11/20 19:55,,2018/11/20 20:00,,,2018/11/20 19:51,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,
-,☆,19,2018/11/20 19:55,102-435-SNOW,16938,乗客アプリ（目的地から）,2740,28,11,1,2018/11/20 19:55,,,35.447546 139.64358,横浜開港資料館,35.448676 139.635696,横浜平和プラザホテル,2018/11/20 19:57,,2018/11/20 20:01,,,2018/11/20 19:55,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,
