,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
★,-,16,2018/11/28 16:34,071-119-ORANGE,21341,乗客アプリ（地図から）,5131,352,5,1,,2018/11/28 16:43,2018/11/28 16:53,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.448676 139.635696,横浜平和プラザホテル,2018/11/28 16:44,2018/11/28 16:44,2018/11/28 16:58,2018/11/28 16:58,2018/11/28 16:44,2018/11/28 16:44,0:09:47,0:09:47,,00,00,,,,,
★,-,16,2018/11/28 16:34,033-180-YELLOW,21342,乗客アプリ（簡単予約）,6911,166,15,1,,2018/11/28 16:40,2018/11/28 16:54,35.441441 139.648505,横浜中華街朱雀門,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/28 16:44,2018/11/28 16:44,2018/11/28 16:59,2018/11/28 16:59,2018/11/28 16:44,2018/11/28 16:44,0:13:48,0:13:48,,00,00,,,,,
-,-,16,2018/11/28 16:35,036-223-YELLOW 036-220-YELLOW 036-222-YELLOW,21343,乗客アプリ（地図から）,7334,100,7,3,,2018/11/28 16:38,2018/11/28 17:12,35.445857 139.647636,ホテルモントレ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/28 16:37,2018/11/28 16:38,2018/11/28 16:57,2018/11/28 17:08,,2018/11/28 16:35,0:33:48,1:41:24,,00,03,,,,,
★,-,16,2018/11/28 16:36,063-381-BANANA,21344,乗客アプリ（地図から）,5528,146,7,1,,2018/11/28 16:45,2018/11/28 17:05,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/28 16:46,2018/11/28 16:46,2018/11/28 17:01,2018/11/28 17:01,2018/11/28 16:46,2018/11/28 16:46,0:19:59,0:19:59,,00,00,,,,,
-,-,16,2018/11/28 16:37,168-002-CAKE,21345,乗客アプリWeb（地図から）,7662,986,3,1,,2018/11/28 16:41,2018/11/28 16:47,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/28 16:43,2018/11/28 16:43,2018/11/28 16:54,2018/11/28 16:54,,2018/11/28 16:37,0:06:15,0:06:15,,00,04,,,,,
-,-,16,2018/11/28 16:39,118-172-SUN,21346,乗客アプリ（地図から）,5567,46,10,1,,2018/11/28 16:46,2018/11/28 16:51,35.45435 139.631762,横浜ロイヤルパークホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/28 16:45,2018/11/28 16:45,2018/11/28 16:54,2018/11/28 16:54,,2018/11/28 16:39,0:05:29,0:05:29,,00,07,,,,,
-,-,16,2018/11/28 16:46,020-965-GREEN,21347,乗客アプリ（地図から）,2978,379,2,1,,2018/11/28 16:50,2018/11/28 16:55,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/28 16:49,2018/11/28 16:49,2018/11/28 16:56,2018/11/28 16:56,,2018/11/28 16:46,0:05:08,0:05:08,,00,03,,,,,
-,-,16,2018/11/28 16:49,033-335-YELLOW,21348,乗客アプリ（地図から）,3880,454,6,1,,2018/11/28 16:53,2018/11/28 17:04,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/28 16:52,2018/11/28 16:52,2018/11/28 17:06,2018/11/28 17:06,,2018/11/28 16:49,0:10:45,0:10:45,,01,04,,,,,
-,-,16,2018/11/28 16:49,068-287-BANANA,21349,乗客アプリ（地図から）,1022,675,4,1,,2018/11/28 16:57,2018/11/28 17:07,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/28 16:55,2018/11/28 16:55,2018/11/28 17:10,2018/11/28 17:10,,2018/11/28 16:49,0:09:54,0:09:54,,01,08,,,,,
-,-,16,2018/11/28 16:51,033-156-YELLOW 033-155-YELLOW 033-194-YELLOW,21350,乗客アプリ（目的地から）,7277,623,9,3,,2018/11/28 16:58,2018/11/28 17:17,35.443073 139.651914,横浜人形の家,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 16:54,2018/11/28 16:54,2018/11/28 17:18,2018/11/28 17:18,,2018/11/28 16:51,0:19:01,0:57:03,,03,06,,,,,
-,-,16,2018/11/28 16:52,000-040-BLUE 023-602-GREEN,21351,乗客アプリ（目的地から）,7646,479,15,2,,2018/11/28 16:55,2018/11/28 17:00,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/28 16:56,2018/11/28 16:56,2018/11/28 17:12,2018/11/28 17:12,,2018/11/28 16:52,0:05:00,0:10:00,,00,03,,,,,
-,-,16,2018/11/28 16:52,116-115-SUN,21352,乗客アプリ（地図から）,4537,712,3,1,,2018/11/28 16:55,2018/11/28 17:03,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447546 139.64358,横浜開港資料館,2018/11/28 16:56,2018/11/28 16:56,2018/11/28 17:05,2018/11/28 17:05,,2018/11/28 16:52,0:07:16,0:07:16,,00,02,,,,,
-,-,16,2018/11/28 16:54,062-905-BANANA,21353,乗客アプリ（地図から）,6535,736,5,1,,2018/11/28 17:00,2018/11/28 17:07,35.445783 139.642958,横浜情報文化センター,35.448676 139.635696,横浜平和プラザホテル,2018/11/28 17:00,2018/11/28 17:00,2018/11/28 17:07,2018/11/28 17:07,,2018/11/28 16:54,0:06:52,0:06:52,,00,06,,,,,
-,-,16,2018/11/28 16:54,076-750-ORANGE,21354,まちかど端末（乗降ポイントから）,0,796,1,1,,2018/11/28 16:59,2018/11/28 17:06,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/28 17:01,2018/11/28 17:01,2018/11/28 17:10,2018/11/28 17:10,,2018/11/28 16:54,0:06:13,0:06:13,,00,05,,,,,
★,-,17,2018/11/28 17:03,075-825-ORANGE 075-826-ORANGE 075-804-ORANGE,21355,乗客アプリ（目的地から）,5476,553,6,3,,2018/11/28 17:09,2018/11/28 17:22,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443073 139.651914,横浜人形の家,2018/11/28 17:12,2018/11/28 17:12,2018/11/28 17:35,2018/11/28 17:35,2018/11/28 17:12,2018/11/28 17:12,0:13:27,0:40:21,519,00,00,09,06,,,
-,-,17,2018/11/28 17:04,070-951-ORANGE,21357,乗客アプリ（Myルートから）,4452,211,2,1,,2018/11/28 17:06,2018/11/28 17:14,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 17:05,2018/11/28 17:05,2018/11/28 17:16,2018/11/28 17:16,,2018/11/28 17:04,0:07:40,0:07:40,,00,01,,,,,
-,-,17,2018/11/28 17:04,116-092-SUN 116-079-SUN 116-099-SUN 116-091-SUN,21359,乗客アプリ（目的地から）,7653,371,4,4,,2018/11/28 17:11,2018/11/28 17:21,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/28 17:11,2018/11/28 17:11,2018/11/28 17:30,2018/11/28 17:30,,2018/11/28 17:04,0:10:30,0:42:00,,00,06,,,,,
-,-,17,2018/11/28 17:06,104-675-SNOW,21360,乗客アプリ（目的地から）,6775,182,3,1,,2018/11/28 17:08,2018/11/28 17:16,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/11/28 17:12,2018/11/28 17:12,2018/11/28 17:21,2018/11/28 17:21,,2018/11/28 17:06,0:07:10,0:07:10,,00,02,,,,,
-,-,17,2018/11/28 17:06,033-303-YELLOW,21361,乗客アプリ（地図から）,2420,348,1,1,,2018/11/28 17:08,2018/11/28 17:13,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 17:08,2018/11/28 17:08,2018/11/28 17:16,2018/11/28 17:16,,2018/11/28 17:06,0:04:41,0:04:41,,00,02,,,,,
-,-,17,2018/11/28 17:08,033-405-YELLOW 033-387-YELLOW 033-407-YELLOW 033-402-YELLOW 034-100-YELLOW 033-408-YELLOW,21362,まちかど端末（店舗から）,0,914,10,6,,2018/11/28 17:17,2018/11/28 17:24,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 17:14,2018/11/28 17:14,2018/11/28 17:30,2018/11/28 17:30,,2018/11/28 17:08,0:06:30,0:39:00,,02,09,,,,,
-,-,17,2018/11/28 17:08,167-990-CAKE,21363,乗客アプリWeb（地図から）,7621,59,15,3,,2018/11/28 17:14,2018/11/28 17:22,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/28 17:11,2018/11/28 17:11,2018/11/28 17:26,2018/11/28 17:26,,2018/11/28 17:08,0:08:03,0:24:09,,03,06,,,,,
-,-,17,2018/11/28 17:09,033-406-YELLOW 033-409-YELLOW 033-410-YELLOW 031-050-YELLOW,21364,まちかど端末（店舗から）,0,956,8,4,,2018/11/28 17:14,2018/11/28 17:21,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 17:11,2018/11/28 17:12,2018/11/28 17:25,2018/11/28 17:26,,2018/11/28 17:09,0:06:41,0:26:44,,03,05,,,,,
-,-,17,2018/11/28 17:11,033-404-YELLOW,21365,まちかど端末（乗降ポイントから）,0,777,8,1,,2018/11/28 17:15,2018/11/28 17:21,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 17:14,2018/11/28 17:14,2018/11/28 17:24,2018/11/28 17:24,,2018/11/28 17:11,0:06:50,0:06:50,,00,03,,,,,
-,-,17,2018/11/28 17:13,167-997-CAKE,21366,乗客アプリ（目的地から）,7652,228,7,1,,2018/11/28 17:16,2018/11/28 17:26,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/28 17:17,2018/11/28 17:17,2018/11/28 17:33,2018/11/28 17:33,,2018/11/28 17:13,0:10:57,0:10:57,,00,02,,,,,
-,-,17,2018/11/28 17:18,031-400-YELLOW,21369,まちかど端末（店舗から）,0,512,6,1,,2018/11/28 17:22,2018/11/28 17:32,35.443073 139.651914,横浜人形の家,35.453715 139.638133,横浜ワールドポーターズ,2018/11/28 17:22,2018/11/28 17:22,2018/11/28 17:36,2018/11/28 17:36,,2018/11/28 17:18,0:09:35,0:09:35,,00,04,,,,,
-,-,17,2018/11/28 17:19,032-156-YELLOW,21370,まちかど端末（乗降ポイントから）,0,630,3,1,,2018/11/28 17:28,2018/11/28 17:36,35.447541 139.644914,シルク博物館,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 17:27,2018/11/28 17:27,2018/11/28 17:38,2018/11/28 17:38,,2018/11/28 17:19,0:08:12,0:08:12,,01,09,,,,,
-,-,17,2018/11/28 17:19,030-334-YELLOW,21371,乗客アプリ（地図から）,6059,504,5,1,,2018/11/28 17:22,2018/11/28 17:44,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/28 17:23,2018/11/28 17:23,2018/11/28 17:37,2018/11/28 17:37,,2018/11/28 17:19,0:21:07,0:21:07,,00,03,,,,,
-,-,17,2018/11/28 17:19,034-084-YELLOW 012-526-RED 034-083-YELLOW,21372,乗客アプリ（地図から）,1312,77,9,3,,2018/11/28 17:27,2018/11/28 17:34,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/28 17:25,2018/11/28 17:25,2018/11/28 17:36,2018/11/28 17:36,,2018/11/28 17:19,0:06:42,0:20:06,,01,07,,,,,
★,-,17,2018/11/28 17:25,018-312-RED,21374,乗客アプリ（目的地から）,7630,724,5,1,,2018/11/28 17:30,2018/11/28 17:36,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/28 17:35,2018/11/28 17:35,2018/11/28 17:46,2018/11/28 17:46,2018/11/28 17:35,2018/11/28 17:35,0:05:19,0:05:19,,00,00,,,,,
-,-,17,2018/11/28 17:26,033-411-YELLOW,21375,まちかど端末（店舗から）,0,363,8,1,,2018/11/28 17:29,2018/11/28 17:36,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/28 17:28,2018/11/28 17:28,2018/11/28 17:39,2018/11/28 17:39,,2018/11/28 17:26,0:06:52,0:06:52,,00,02,,,,,
-,-,17,2018/11/28 17:27,028-383-GREEN,21376,乗客アプリ（地図から）,3333,70,15,1,,2018/11/28 17:32,2018/11/28 17:43,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 17:31,2018/11/28 17:31,2018/11/28 17:48,2018/11/28 17:48,,2018/11/28 17:27,0:10:50,0:10:50,,01,04,,,,,
-,-,17,2018/11/28 17:27,033-152-YELLOW,21377,乗客アプリ（目的地から）,3625,678,11,1,,2018/11/28 17:31,2018/11/28 17:42,35.443659 139.650847,横浜マリンタワー,35.454389 139.630904,横浜ランドマークタワー,2018/11/28 17:31,2018/11/28 17:31,2018/11/28 17:50,2018/11/28 17:50,,2018/11/28 17:27,0:11:34,0:11:34,,00,03,,,,,
★,-,17,2018/11/28 17:28,033-595-YELLOW,21378,乗客アプリ（簡単予約）,7562,424,10,1,,2018/11/28 17:37,2018/11/28 17:51,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 17:39,2018/11/28 17:39,2018/11/28 17:47,2018/11/28 17:50,2018/11/28 17:38,2018/11/28 17:38,0:14:03,0:14:03,,00,00,,,,,
-,-,17,2018/11/28 17:29,026-838-GREEN 033-906-YELLOW 033-907-YELLOW,21379,まちかど端末（店舗から）,0,918,6,3,,2018/11/28 17:39,2018/11/28 17:43,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/28 17:46,2018/11/28 17:46,2018/11/28 17:57,2018/11/28 17:57,,2018/11/28 17:29,0:04:13,0:12:39,,00,10,,,,,
★,-,17,2018/11/28 17:32,023-978-GREEN,21381,乗客アプリ（地図から）,6161,490,10,1,,2018/11/28 17:39,2018/11/28 17:52,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/28 17:42,2018/11/28 17:42,2018/11/28 17:54,2018/11/28 17:58,2018/11/28 17:42,2018/11/28 17:42,0:13:01,0:13:01,,00,00,,,,,
-,-,17,2018/11/28 17:34,018-314-RED,21383,乗客アプリ（地図から）,7663,293,8,1,,2018/11/28 17:48,2018/11/28 18:07,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/11/28 17:53,2018/11/28 17:54,2018/11/28 18:08,2018/11/28 18:13,,2018/11/28 17:34,0:18:17,0:18:17,,00,13,,,,,
-,-,17,2018/11/28 17:35,070-512-ORANGE,21384,乗客アプリ（地図から）,1112,694,5,1,,2018/11/28 17:44,2018/11/28 17:54,35.443908 139.635249,イセザキ・モール,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/28 17:44,2018/11/28 17:44,2018/11/28 17:58,2018/11/28 17:58,,2018/11/28 17:35,0:10:14,0:10:14,,00,08,,,,,
-,-,17,2018/11/28 17:37,033-414-YELLOW 033-415-YELLOW,21386,まちかど端末（店舗から）,0,139,7,2,,2018/11/28 17:39,2018/11/28 18:09,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 17:40,2018/11/28 17:40,2018/11/28 17:54,2018/11/28 18:03,,2018/11/28 17:37,0:30:29,1:00:58,,00,01,,,,,
-,-,17,2018/11/28 17:37,012-598-RED,21387,まちかど端末（店舗から）,0,299,9,1,,2018/11/28 17:50,2018/11/28 17:56,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 17:46,2018/11/28 17:46,2018/11/28 17:58,2018/11/28 17:58,,2018/11/28 17:37,0:06:50,0:06:50,,03,12,,,,,
-,-,17,2018/11/28 17:37,076-124-ORANGE 076-125-ORANGE 076-123-ORANGE,21388,まちかど端末（乗降ポイントから）,0,610,11,3,,2018/11/28 17:44,2018/11/28 17:49,35.45435 139.631762,横浜ロイヤルパークホテル,35.443908 139.635249,イセザキ・モール,2018/11/28 17:51,2018/11/28 17:51,2018/11/28 18:04,2018/11/28 18:04,,2018/11/28 17:37,0:04:53,0:14:39,,00,06,,,,,
★,-,17,2018/11/28 17:39,114-129-SUN,21394,乗客アプリ（Myルートから）,4777,46,7,1,,2018/11/28 17:50,2018/11/28 18:06,35.445857 139.647636,ホテルモントレ横浜,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/28 17:49,2018/11/28 17:49,2018/11/28 18:09,2018/11/28 18:09,2018/11/28 17:49,2018/11/28 17:49,0:16:13,0:16:13,,00,00,,,,,
★,-,17,2018/11/28 17:39,063-381-BANANA,21395,乗客アプリ（地図から）,5528,751,10,1,,2018/11/28 17:48,2018/11/28 18:00,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/28 17:49,2018/11/28 17:49,2018/11/28 18:12,2018/11/28 18:18,2018/11/28 17:49,2018/11/28 17:49,0:11:57,0:11:57,,00,00,,,,,
★,-,17,2018/11/28 17:39,166-534-agekke,21396,乗客アプリ（地図から）,1751,462,9,1,,2018/11/28 18:05,2018/11/28 18:11,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.445783 139.642958,横浜情報文化センター,2018/11/28 18:18,2018/11/28 18:18,2018/11/28 18:24,2018/11/28 18:24,2018/11/28 17:49,2018/11/28 17:49,0:05:55,0:05:55,,00,15,,,,,
-,-,17,2018/11/28 17:41,033-417-YELLOW,21398,まちかど端末（乗降ポイントから）,0,179,8,1,,2018/11/28 17:54,2018/11/28 17:58,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448676 139.635696,横浜平和プラザホテル,2018/11/28 18:00,2018/11/28 18:00,2018/11/28 18:08,2018/11/28 18:08,,2018/11/28 17:41,0:03:46,0:03:46,,00,12,,,,,
★,-,17,2018/11/28 17:43,033-322-YELLOW,21400,まちかど端末（店舗から）,0,280,10,1,,2018/11/28 18:07,2018/11/28 18:16,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443073 139.651914,横浜人形の家,2018/11/28 18:06,2018/11/28 18:06,2018/11/28 18:29,2018/11/28 18:29,2018/11/28 17:52,2018/11/28 17:52,0:09:50,0:09:50,,00,14,,,,,
-,-,17,2018/11/28 17:47,118-783-SUN 110-569-SUN 118-784-SUN,21401,まちかど端末（店舗から）,0,542,11,3,,2018/11/28 18:01,2018/11/28 18:04,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.445857 139.647636,ホテルモントレ横浜,2018/11/28 17:59,2018/11/28 18:01,2018/11/28 18:06,2018/11/28 18:08,,2018/11/28 17:47,0:03:07,0:09:21,,01,13,,,,,
-,-,17,2018/11/28 17:56,076-067-ORANGE,21405,乗客アプリ（地図から）,3720,465,11,1,,2018/11/28 18:14,2018/11/28 18:23,35.441002 139.650809,横浜元町ショッピングストリート,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/28 18:21,2018/11/28 18:21,2018/11/28 18:37,2018/11/28 18:34,,2018/11/28 17:56,0:08:48,0:08:48,,00,17,,,,,
★,☆,17,2018/11/28 16:24,076-056-ORANGE,21336,まちかど端末（店舗から）,0,574,4,1,2018/11/28 16:25,,,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/28 17:24,,2018/11/28 17:35,,2018/11/28 17:24,2018/11/28 17:24,0:00:00,0:00:00,,00,00,,,,,
-,☆,17,2018/11/28 17:59,034-309-YELLOW,21408,まちかど端末（店舗から）,0,284,5,1,2018/11/28 18:26,,,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/28 18:36,,2018/11/28 18:45,,,2018/11/28 17:59,0:00:00,0:00:00,,00,36,,,,,
-,☆,17,2018/11/28 17:04,116-092-SUN,21356,乗客アプリ（目的地から）,7653,597,10,1,2018/11/28 17:04,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/28 17:08,,2018/11/28 17:25,,,2018/11/28 17:04,0:00:00,0:00:00,,00,04,,,,※313行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,17,2018/11/28 17:04,167-997-CAKE,21358,乗客アプリWeb（地図から）,7652,118,10,1,2018/11/28 17:05,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/28 17:08,,2018/11/28 17:25,,,2018/11/28 17:04,0:00:00,0:00:00,,00,,,,,※312行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,17,2018/11/28 17:15,033-152-YELLOW,21368,乗客アプリ（目的地から）,3625,586,11,1,2018/11/28 17:26,,,35.443073 139.651914,横浜人形の家,35.454389 139.630904,横浜ランドマークタワー,2018/11/28 17:23,,2018/11/28 17:43,,,2018/11/28 17:15,0:00:00,0:00:00,,00,10,,,,,
-,☆,17,2018/11/28 17:21,034-128-YELLOW,21373,乗客アプリ（Myルートから）,2215,192,8,1,2018/11/28 17:21,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/28 17:31,,2018/11/28 17:42,,,2018/11/28 17:21,0:00:00,0:00:00,,00,10,,,,,
-,☆,17,2018/11/28 17:29,033-412-YELLOW,21380,まちかど端末（乗降ポイントから）,0,383,7,1,2018/11/28 18:15,2018/11/28 17:37,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448676 139.635696,横浜平和プラザホテル,2018/11/28 17:39,2018/11/28 17:39,2018/11/28 17:47,,,2018/11/28 17:29,,,,00,45,,,,,
-,☆,17,2018/11/28 17:32,033-413-YELLOW,21382,まちかど端末（乗降ポイントから）,0,1000,9,1,2018/11/28 17:47,2018/11/28 17:42,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/28 17:41,2018/11/28 17:41,2018/11/28 17:53,,,2018/11/28 17:32,,,,00,14,,,,,
-,☆,17,2018/11/28 17:36,033-893-YELLOW,21385,乗客アプリ（Myルートから）,6803,2,7,1,2018/11/28 17:37,,,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/28 17:53,,2018/11/28 18:02,,,2018/11/28 17:36,0:00:00,0:00:00,,00,,,,,"※320,323行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,17,2018/11/28 17:38,114-129-SUN,21389,乗客アプリ（地図から）,4777,650,10,1,2018/11/28 17:38,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/28 18:07,,2018/11/28 18:19,,,2018/11/28 17:38,0:00:00,0:00:00,,00,,,,,"※321,322行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,17,2018/11/28 17:38,033-893-YELLOW,21390,乗客アプリ（目的地から）,6803,861,7,1,2018/11/28 17:38,,,35.447541 139.644914,シルク博物館,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 18:02,,2018/11/28 18:13,,,2018/11/28 17:38,0:00:00,0:00:00,,00,,,,,"※318,323行と同一人物と思われるため一番短い待ち時間を採用",
★,☆,17,2018/11/28 17:38,114-129-SUN,21391,乗客アプリ（Myルートから）,4777,136,10,1,2018/11/28 17:39,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/28 18:07,,2018/11/28 18:19,,2018/11/28 17:48,2018/11/28 17:48,0:00:00,0:00:00,,00,18,,,,"※319,322行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,17,2018/11/28 17:39,114-129-SUN,21392,乗客アプリ（Myルートから）,4777,919,7,1,2018/11/28 17:39,,,35.445857 139.647636,ホテルモントレ横浜,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/28 18:02,,2018/11/28 18:13,,,2018/11/28 17:39,0:00:00,0:00:00,,00,,,,,"※321,319行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,17,2018/11/28 17:39,033-893-YELLOW,21393,乗客アプリ（目的地から）,6803,155,9,1,2018/11/28 17:39,,,35.447541 139.644914,シルク博物館,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/28 17:52,,2018/11/28 18:07,,,2018/11/28 17:39,0:00:00,0:00:00,,00,13,,,,"※318,320行と同一人物と思われるため一番短い待ち時間を採用",
★,☆,17,2018/11/28 17:40,033-416-YELLOW,21397,まちかど端末（店舗から）,0,601,10,1,2018/11/28 17:40,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 18:15,,2018/11/28 18:26,,2018/11/28 17:49,2018/11/28 17:49,0:00:00,0:00:00,,00,26,,,,,
★,☆,17,2018/11/28 17:42,033-960-YELLOW,21399,乗客アプリ（Myルートから）,2737,384,11,1,2018/11/28 17:42,,,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/28 18:04,,2018/11/28 18:27,,2018/11/28 17:52,2018/11/28 17:52,0:00:00,0:00:00,,00,12,,,,,
-,☆,17,2018/11/28 17:54,024-718-GREEN,21403,乗客アプリ（目的地から）,4256,400,5,1,2018/11/28 17:54,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 18:30,,2018/11/28 18:36,,,2018/11/28 17:54,0:00:00,0:00:00,,00,35,,,,,
-,-,18,2018/11/28 18:00,070-691-ORANGE,21411,乗客アプリ（地図から）,2557,576,1,1,,2018/11/28 18:05,2018/11/28 18:15,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/28 18:04,2018/11/28 18:08,2018/11/28 18:15,2018/11/28 18:19,,2018/11/28 18:00,0:10:27,0:10:27,463,00,04,12,08,,,
-,-,18,2018/11/28 18:00,026-052-GREEN 026-057-GREEN,21412,乗客アプリ（地図から）,6917,784,1,2,,2018/11/28 18:25,2018/11/28 18:55,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 18:22,2018/11/28 18:22,2018/11/28 18:37,2018/11/28 18:54,,2018/11/28 18:00,0:29:26,0:58:52,,03,24,,,,,
